Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
361.17,4.439e-19,,4.439e-19,
361.22,1.926e-18,,1.926e-18,
361.27,8.043e-18,,8.043e-18,
361.32,3.234e-17,,3.234e-17,
361.37,1.252e-16,,1.252e-16,
361.42,4.668e-16,,4.668e-16,
361.47,1.675e-15,,1.675e-15,
361.52,5.789e-15,,5.789e-15,
361.57,1.926e-14,,1.926e-14,
361.62,6.168e-14,,6.168e-14,
361.67,1.902e-13,,1.902e-13,
361.72,5.648e-13,,5.648e-13,
361.77,1.615e-12,,1.615e-12,
361.82,4.444e-12,,4.444e-12,
361.87,1.178e-11,,1.178e-11,
361.92,3.004e-11,,3.004e-11,
361.97,7.379e-11,,7.379e-11,
362.02,1.745e-10,,1.745e-10,
362.07,3.974e-10,,3.974e-10,
362.12,8.711e-10,,8.711e-10,
362.17,1.839e-9,,1.839e-9,
362.22,3.736e-9,,3.736e-9,
362.27,7.310e-9,,7.310e-9,
362.32,1.377e-8,,1.377e-8,
362.37,2.497e-8,,2.497e-8,
362.42,4.361e-8,,4.361e-8,
362.47,7.331e-8,,7.331e-8,
362.52,1.187e-7,,1.187e-7,
362.57,1.849e-7,,1.849e-7,
362.62,2.774e-7,,2.774e-7,
362.67,4.008e-7,,4.008e-7,
362.72,5.574e-7,,5.574e-7,
362.77,7.464e-7,,7.464e-7,
362.82,9.623e-7,,9.623e-7,
362.87,1.195e-6,,1.195e-6,
362.92,1.428e-6,,1.428e-6,
362.97,1.643e-6,,1.643e-6,
363.02,1.820e-6,,1.820e-6,
363.07,1.941e-6,,1.941e-6,
363.12,1.993e-6,,1.993e-6,
363.17,1.970e-6,,1.970e-6,
363.22,1.876e-6,,1.876e-6,
363.27,1.719e-6,,1.719e-6,
363.32,1.517e-6,,1.517e-6,
363.37,1.289e-6,,1.289e-6,
363.42,1.054e-6,,1.054e-6,
363.47,8.300e-7,,8.300e-7,
363.52,6.293e-7,,6.293e-7,
363.57,4.594e-7,,4.594e-7,
363.62,3.229e-7,,3.229e-7,
363.67,2.185e-7,,2.185e-7,
363.72,1.423e-7,,1.423e-7,
363.77,8.929e-8,,8.929e-8,
363.82,5.392e-8,,5.392e-8,
363.87,3.135e-8,,3.135e-8,
363.92,1.755e-8,,1.755e-8,
363.97,9.460e-9,,9.460e-9,
364.02,4.909e-9,,4.909e-9,
364.07,2.453e-9,,2.453e-9,
364.12,1.180e-9,,1.180e-9,
364.17,5.464e-10,,5.464e-10,
364.22,2.436e-10,,2.436e-10,
364.27,1.046e-10,,1.046e-10,
364.32,4.323e-11,,4.323e-11,
364.37,1.720e-11,,1.720e-11,
364.42,6.592e-12,,6.592e-12,
364.47,2.432e-12,,2.432e-12,
364.52,8.636e-13,,8.636e-13,
364.57,2.953e-13,,2.953e-13,
364.62,9.723e-14,,9.723e-14,
364.67,3.082e-14,,3.082e-14,
364.72,9.405e-15,,9.405e-15,
364.77,2.763e-15,,2.763e-15,
364.82,7.818e-16,,7.818e-16,
364.87,2.129e-16,,2.129e-16,
364.92,5.584e-17,,5.584e-17,
364.97,1.410e-17,,1.410e-17,
365.02,3.427e-18,,3.427e-18,
365.07,8.020e-19,,8.020e-19,
365.12,1.807e-19,,1.807e-19,
365.17,3.920e-20,,3.920e-20,
365.22,8.188e-21,,8.188e-21,
365.27,1.647e-21,,1.647e-21,
365.32,3.188e-22,,3.188e-22,
382.47,2.727e-24,2.727e-24,,
382.52,1.293e-23,1.293e-23,,
382.57,5.930e-23,5.930e-23,,
382.62,2.629e-22,2.629e-22,,
382.67,1.127e-21,1.127e-21,,
382.72,4.669e-21,4.669e-21,,
382.77,1.871e-20,1.871e-20,,
382.82,7.245e-20,7.245e-20,,
382.87,2.713e-19,2.713e-19,,
382.92,9.821e-19,9.821e-19,,
382.97,3.438e-18,3.438e-18,,
383.02,1.163e-17,1.163e-17,,
383.07,3.805e-17,3.805e-17,,
383.12,1.204e-16,1.204e-16,,
383.17,3.680e-16,3.680e-16,,
383.22,1.088e-15,1.088e-15,,
383.27,3.110e-15,3.110e-15,,
383.32,8.592e-15,8.592e-15,,
383.37,2.295e-14,2.295e-14,,
383.42,5.928e-14,5.928e-14,,
383.47,1.480e-13,1.480e-13,,
383.52,3.574e-13,3.574e-13,,
383.57,8.341e-13,8.341e-13,,
383.62,1.882e-12,1.882e-12,,
383.67,4.106e-12,4.106e-12,,
383.72,8.659e-12,8.659e-12,,
383.77,1.766e-11,1.766e-11,,
383.82,3.481e-11,3.481e-11,,
383.87,6.634e-11,6.634e-11,,
383.92,1.222e-10,1.222e-10,,
383.97,2.178e-10,2.178e-10,,
384.02,3.750e-10,3.750e-10,,
384.07,6.245e-10,6.245e-10,,
384.12,1.005e-9,1.005e-9,,
384.17,1.565e-9,1.565e-9,,
384.22,2.354e-9,2.354e-9,,
384.27,3.425e-9,3.425e-9,,
384.32,4.817e-9,4.817e-9,,
384.37,6.549e-9,6.549e-9,,
384.42,8.610e-9,8.610e-9,,
384.47,1.094e-8,1.094e-8,,
384.52,1.345e-8,1.345e-8,,
384.57,1.597e-8,1.597e-8,,
384.62,1.834e-8,1.834e-8,,
384.67,2.037e-8,2.037e-8,,
384.72,2.186e-8,2.186e-8,,
384.77,2.269e-8,2.269e-8,,
384.82,2.277e-8,2.277e-8,,
384.87,2.209e-8,2.209e-8,,
384.92,2.071e-8,2.071e-8,,
384.97,1.878e-8,1.878e-8,,
385.02,1.646e-8,1.646e-8,,
385.07,1.395e-8,1.395e-8,,
385.12,1.143e-8,1.143e-8,,
385.17,9.057e-9,9.057e-9,,
385.22,6.937e-9,6.937e-9,,
385.27,5.137e-9,5.137e-9,,
385.32,3.680e-9,3.680e-9,,
385.37,2.551e-9,2.551e-9,,
385.42,1.718e-9,1.718e-9,,
385.47,1.133e-9,1.133e-9,,
385.52,7.520e-10,7.520e-10,,
385.57,5.395e-10,5.395e-10,,
385.62,4.750e-10,4.750e-10,,
385.67,5.591e-10,5.591e-10,,
385.72,8.172e-10,8.172e-10,,
385.77,1.303e-9,1.303e-9,,
385.82,2.100e-9,2.100e-9,,
385.87,3.322e-9,3.322e-9,,
385.93,5.542e-9,5.542e-9,,
385.98,8.193e-9,8.193e-9,,
386.03,1.172e-8,1.172e-8,,
386.08,1.621e-8,1.621e-8,,
386.13,2.169e-8,2.169e-8,,
386.18,2.807e-8,2.807e-8,,
386.23,3.512e-8,3.512e-8,,
386.28,4.250e-8,4.250e-8,,
386.33,4.974e-8,4.974e-8,,
386.38,5.629e-8,5.629e-8,,
386.43,6.162e-8,6.162e-8,,
386.48,6.522e-8,6.522e-8,,
386.53,6.677e-8,6.677e-8,,
386.58,6.610e-8,6.610e-8,,
386.63,6.329e-8,6.329e-8,,
386.68,5.860e-8,5.860e-8,,
386.73,5.247e-8,5.247e-8,,
386.78,4.544e-8,4.544e-8,,
386.83,3.806e-8,3.806e-8,,
386.88,3.083e-8,3.083e-8,,
386.93,2.415e-8,2.415e-8,,
386.98,1.830e-8,1.830e-8,,
387.03,1.343e-8,1.343e-8,,
387.08,9.568e-9,9.568e-9,,
387.13,6.659e-9,6.659e-9,,
387.18,4.619e-9,4.619e-9,,
387.23,3.353e-9,3.353e-9,,
387.28,2.806e-9,2.806e-9,,
387.33,2.982e-9,2.982e-9,,
387.38,3.979e-9,3.979e-9,,
387.43,5.995e-9,5.995e-9,,
387.48,9.343e-9,9.343e-9,,
387.53,1.444e-8,1.444e-8,,
387.58,2.178e-8,2.178e-8,,
387.63,3.187e-8,3.187e-8,,
387.68,4.518e-8,4.518e-8,,
387.73,6.198e-8,6.198e-8,,
387.78,8.229e-8,8.229e-8,,
387.83,1.057e-7,1.057e-7,,
387.88,1.315e-7,1.315e-7,,
387.93,1.583e-7,1.583e-7,,
387.98,1.846e-7,1.846e-7,,
388.03,2.084e-7,2.084e-7,,
388.08,2.279e-7,2.279e-7,,
388.13,2.416e-7,2.416e-7,,
388.18,2.483e-7,2.483e-7,,
388.23,2.477e-7,2.477e-7,,
388.28,2.399e-7,2.399e-7,,
388.33,2.259e-7,2.259e-7,,
388.38,2.070e-7,2.070e-7,,
388.43,1.848e-7,1.848e-7,,
388.48,1.610e-7,1.610e-7,,
388.53,1.371e-7,1.371e-7,,
388.58,1.143e-7,1.143e-7,,
388.63,9.350e-8,9.350e-8,,
388.68,7.508e-8,7.508e-8,,
388.73,5.927e-8,5.927e-8,,
388.78,4.602e-8,4.602e-8,,
388.83,3.516e-8,3.516e-8,,
388.88,2.641e-8,2.641e-8,,
388.93,1.949e-8,1.949e-8,,
388.98,1.413e-8,1.413e-8,,
389.03,1.007e-8,1.007e-8,,
389.08,7.078e-9,7.078e-9,,
389.13,4.974e-9,4.974e-9,,
389.18,3.612e-9,3.612e-9,,
389.23,2.888e-9,2.888e-9,,
389.28,2.748e-9,2.748e-9,,
389.33,3.187e-9,3.187e-9,,
389.38,4.241e-9,4.241e-9,,
389.43,5.983e-9,5.983e-9,,
389.48,8.505e-9,8.505e-9,,
389.53,1.189e-8,1.189e-8,,
389.58,1.618e-8,1.618e-8,,
389.63,2.137e-8,2.137e-8,,
389.68,2.732e-8,2.732e-8,,
389.73,3.383e-8,3.383e-8,,
389.78,4.052e-8,4.052e-8,,
389.83,4.698e-8,4.698e-8,,
389.88,5.271e-8,5.271e-8,,
389.93,5.722e-8,5.722e-8,,
389.98,6.011e-8,6.011e-8,,
390.03,6.111e-8,6.111e-8,,
390.08,6.011e-8,6.011e-8,,
390.13,5.722e-8,5.722e-8,,
390.18,5.271e-8,5.271e-8,,
390.23,4.698e-8,4.698e-8,,
390.28,4.052e-8,4.052e-8,,
390.33,3.382e-8,3.382e-8,,
390.38,2.732e-8,2.732e-8,,
390.43,2.135e-8,2.135e-8,,
390.48,1.614e-8,1.614e-8,,
390.53,1.182e-8,1.182e-8,,
390.58,8.371e-9,8.371e-9,,
390.63,5.743e-9,5.743e-9,,
390.68,3.822e-9,3.822e-9,,
390.73,2.482e-9,2.482e-9,,
390.78,1.599e-9,1.599e-9,,
390.83,1.071e-9,1.071e-9,,
390.88,8.274e-10,8.274e-10,,
390.93,8.321e-10,8.321e-10,,
390.98,1.089e-9,1.089e-9,,
391.03,1.641e-9,1.641e-9,,
391.08,2.571e-9,2.571e-9,,
391.13,3.996e-9,3.996e-9,,
391.18,6.060e-9,6.060e-9,,
391.23,8.919e-9,8.919e-9,,
391.28,1.272e-8,1.272e-8,,
391.33,1.755e-8,1.755e-8,,
391.38,2.346e-8,2.346e-8,,
391.43,3.034e-8,3.034e-8,,
391.48,3.799e-8,3.799e-8,,
391.53,4.606e-8,4.606e-8,,
391.58,5.405e-8,5.405e-8,,
391.63,6.141e-8,6.141e-8,,
391.68,6.757e-8,6.757e-8,,
391.73,7.203e-8,7.203e-8,,
391.78,7.441e-8,7.441e-8,,
391.83,7.456e-8,7.456e-8,,
391.88,7.256e-8,7.256e-8,,
391.93,6.874e-8,6.874e-8,,
391.98,6.360e-8,6.360e-8,,
392.03,5.778e-8,5.778e-8,,
392.08,5.193e-8,5.193e-8,,
392.13,4.666e-8,4.666e-8,,
392.18,4.242e-8,4.242e-8,,
392.23,3.949e-8,3.949e-8,,
392.28,3.792e-8,3.792e-8,,
392.33,3.759e-8,3.759e-8,,
392.38,3.820e-8,3.820e-8,,
392.43,3.937e-8,3.937e-8,,
392.48,4.068e-8,4.068e-8,,
392.53,4.174e-8,4.174e-8,,
392.58,4.226e-8,4.226e-8,,
392.63,4.207e-8,4.207e-8,,
392.68,4.110e-8,4.110e-8,,
392.73,3.942e-8,3.942e-8,,
392.78,3.716e-8,3.716e-8,,
392.83,3.450e-8,3.450e-8,,
392.88,3.163e-8,3.163e-8,,
392.93,2.868e-8,2.868e-8,,
392.98,2.578e-8,2.578e-8,,
393.03,2.298e-8,2.298e-8,,
393.08,2.031e-8,2.031e-8,,
393.13,1.778e-8,1.778e-8,,
393.18,1.538e-8,1.538e-8,,
393.23,1.311e-8,1.311e-8,,
393.28,1.099e-8,1.099e-8,,
393.33,9.036e-9,9.036e-9,,
393.38,7.282e-9,7.282e-9,,
393.43,5.759e-9,5.759e-9,,
393.48,4.493e-9,4.493e-9,,
393.53,3.502e-9,3.502e-9,,
393.58,2.798e-9,2.798e-9,,
393.63,2.383e-9,2.383e-9,,
393.68,2.256e-9,2.256e-9,,
393.73,2.410e-9,2.410e-9,,
393.78,2.834e-9,2.834e-9,,
393.83,3.512e-9,3.512e-9,,
393.88,4.417e-9,4.417e-9,,
393.93,5.506e-9,5.506e-9,,
393.98,6.722e-9,6.722e-9,,
394.03,7.988e-9,7.988e-9,,
394.08,9.214e-9,9.214e-9,,
394.13,1.030e-8,1.030e-8,,
394.18,1.116e-8,1.116e-8,,
394.23,1.171e-8,1.171e-8,,
394.28,1.190e-8,1.190e-8,,
394.33,1.171e-8,1.171e-8,,
394.38,1.116e-8,1.116e-8,,
394.43,1.029e-8,1.029e-8,,
394.48,9.198e-9,9.198e-9,,
394.53,7.959e-9,7.959e-9,,
394.58,6.669e-9,6.669e-9,,
394.63,5.410e-9,5.410e-9,,
394.68,4.251e-9,4.251e-9,,
394.73,3.234e-9,3.234e-9,,
394.78,2.383e-9,2.383e-9,,
394.83,1.700e-9,1.700e-9,,
394.88,1.174e-9,1.174e-9,,
394.93,7.855e-10,7.855e-10,,
394.98,5.088e-10,5.088e-10,,
395.03,3.192e-10,3.192e-10,,
395.08,1.939e-10,1.939e-10,,
395.13,1.140e-10,1.140e-10,,
395.18,6.496e-11,6.496e-11,,
395.23,3.583e-11,3.583e-11,,
395.28,1.914e-11,1.914e-11,,
395.33,9.897e-12,9.897e-12,,
395.38,4.956e-12,4.956e-12,,
395.43,2.404e-12,2.404e-12,,
395.48,1.129e-12,1.129e-12,,
395.53,5.134e-13,5.134e-13,,
395.58,2.261e-13,2.261e-13,,
395.63,9.640e-14,9.640e-14,,
395.68,3.981e-14,3.981e-14,,
395.73,1.592e-14,1.592e-14,,
395.78,6.163e-15,6.163e-15,,
395.83,2.311e-15,2.311e-15,,
395.88,8.390e-16,8.390e-16,,
395.93,2.950e-16,2.950e-16,,
395.98,1.004e-16,1.004e-16,,
396.03,3.311e-17,3.311e-17,,
396.08,1.057e-17,1.057e-17,,
396.13,3.268e-18,3.268e-18,,
396.18,9.783e-19,9.783e-19,,
396.23,2.836e-19,2.836e-19,,
396.28,7.961e-20,7.961e-20,,
396.33,2.164e-20,2.164e-20,,
396.38,5.696e-21,5.696e-21,,
396.43,1.452e-21,1.452e-21,,
396.48,3.583e-22,3.583e-22,,
396.53,8.565e-23,8.565e-23,,
396.58,1.982e-23,1.982e-23,,
396.63,4.443e-24,4.443e-24,,
408.88,5.978e-25,,5.978e-25,
408.93,2.566e-24,,2.566e-24,
408.98,1.069e-23,,1.069e-23,
409.03,4.324e-23,,4.324e-23,
409.08,1.698e-22,,1.698e-22,
409.13,6.476e-22,,6.476e-22,
409.18,2.397e-21,,2.397e-21,
409.23,8.617e-21,,8.617e-21,
409.28,3.007e-20,,3.007e-20,
409.33,1.019e-19,,1.019e-19,
409.38,3.351e-19,,3.351e-19,
409.43,1.070e-18,,1.070e-18,
409.48,3.319e-18,,3.319e-18,
409.53,9.991e-18,,9.991e-18,
409.58,2.920e-17,,2.920e-17,
409.63,8.286e-17,,8.286e-17,
409.68,2.283e-16,,2.283e-16,
409.73,6.107e-16,,6.107e-16,
409.78,1.586e-15,,1.586e-15,
409.83,3.999e-15,,3.999e-15,
409.88,9.788e-15,,9.788e-15,
409.93,2.326e-14,,2.326e-14,
409.98,5.368e-14,,5.368e-14,
410.03,1.203e-13,,1.203e-13,
410.08,2.616e-13,,2.616e-13,
410.13,5.524e-13,,5.524e-13,
410.18,1.133e-12,,1.133e-12,
410.23,2.254e-12,,2.254e-12,
410.28,4.357e-12,,4.357e-12,
410.33,8.175e-12,,8.175e-12,
410.38,1.489e-11,,1.489e-11,
410.43,2.634e-11,,2.634e-11,
410.48,4.524e-11,,4.524e-11,
410.53,7.542e-11,,7.542e-11,
410.58,1.221e-10,,1.221e-10,
410.63,1.918e-10,,1.918e-10,
410.68,2.927e-10,,2.927e-10,
410.73,4.336e-10,,4.336e-10,
410.78,6.237e-10,,6.237e-10,
410.83,8.709e-10,,8.709e-10,
410.88,1.181e-9,,1.181e-9,
410.93,1.554e-9,,1.554e-9,
410.98,1.986e-9,,1.986e-9,
411.03,2.464e-9,,2.464e-9,
411.08,2.968e-9,,2.968e-9,
411.13,3.472e-9,,3.472e-9,
411.18,3.943e-9,,3.943e-9,
411.23,4.349e-9,,4.349e-9,
411.28,4.658e-9,,4.658e-9,
411.33,4.845e-9,,4.845e-9,
411.38,4.898e-9,,4.898e-9,
411.43,4.813e-9,,4.813e-9,
411.48,4.604e-9,,4.604e-9,
411.53,4.293e-9,,4.293e-9,
411.58,3.915e-9,,3.915e-9,
411.63,3.507e-9,,3.507e-9,
411.68,3.111e-9,,3.111e-9,
411.73,2.762e-9,,2.762e-9,
411.78,2.491e-9,,2.491e-9,
411.83,2.318e-9,,2.318e-9,
411.88,2.253e-9,,2.253e-9,
411.93,2.292e-9,,2.292e-9,
411.98,2.424e-9,,2.424e-9,
412.03,2.624e-9,,2.624e-9,
412.08,2.865e-9,,2.865e-9,
412.13,3.113e-9,,3.113e-9,
412.18,3.335e-9,,3.335e-9,
412.23,3.502e-9,,3.502e-9,
412.28,3.590e-9,,3.590e-9,
412.33,3.585e-9,,3.585e-9,
412.38,3.482e-9,,3.482e-9,
412.43,3.288e-9,,3.288e-9,
412.48,3.017e-9,,3.017e-9,
412.53,2.689e-9,,2.689e-9,
412.58,2.327e-9,,2.327e-9,
412.63,1.956e-9,,1.956e-9,
412.68,1.597e-9,,1.597e-9,
412.73,1.266e-9,,1.266e-9,
412.78,9.741e-10,,9.741e-10,
412.83,7.280e-10,,7.280e-10,
412.88,5.283e-10,,5.283e-10,
412.93,3.723e-10,,3.723e-10,
412.98,2.548e-10,,2.548e-10,
413.03,1.693e-10,,1.693e-10,
413.08,1.092e-10,,1.092e-10,
413.13,6.841e-11,,6.841e-11,
413.18,4.162e-11,,4.162e-11,
413.23,2.458e-11,,2.458e-11,
413.28,1.410e-11,,1.410e-11,
413.33,7.852e-12,,7.852e-12,
413.38,4.247e-12,,4.247e-12,
413.43,2.230e-12,,2.230e-12,
413.48,1.137e-12,,1.137e-12,
413.53,5.630e-13,,5.630e-13,
413.58,2.707e-13,,2.707e-13,
413.63,1.264e-13,,1.264e-13,
413.68,5.728e-14,,5.728e-14,
413.73,2.521e-14,,2.521e-14,
413.78,1.078e-14,,1.078e-14,
413.83,4.472e-15,,4.472e-15,
413.88,1.802e-15,,1.802e-15,
413.93,7.052e-16,,7.052e-16,
413.98,2.680e-16,,2.680e-16,
414.03,9.887e-17,,9.887e-17,
414.08,3.542e-17,,3.542e-17,
414.13,1.232e-17,,1.232e-17,
414.18,4.162e-18,,4.162e-18,
414.23,1.365e-18,,1.365e-18,
414.28,4.348e-19,,4.348e-19,
414.33,1.345e-19,,1.345e-19,
414.38,4.039e-20,,4.039e-20,
414.43,1.178e-20,,1.178e-20,
414.48,3.334e-21,,3.334e-21,
414.53,9.168e-22,,9.168e-22,
414.58,2.448e-22,,2.448e-22,
414.63,6.345e-23,,6.345e-23,
414.68,1.597e-23,,1.597e-23,
414.73,3.904e-24,,3.904e-24,
414.78,9.265e-25,,9.265e-25,
415.18,1.267e-23,1.267e-23,,
415.23,5.204e-23,5.204e-23,,
415.28,2.078e-22,2.078e-22,,
415.33,8.061e-22,8.061e-22,,
415.38,3.039e-21,3.039e-21,,
415.43,1.113e-20,1.113e-20,,
415.48,3.963e-20,3.963e-20,,
415.53,1.371e-19,1.371e-19,,
415.58,4.609e-19,4.609e-19,,
415.63,1.505e-18,1.505e-18,,
415.68,4.779e-18,4.779e-18,,
415.73,1.474e-17,1.474e-17,,
415.78,4.418e-17,4.418e-17,,
415.83,1.287e-16,1.287e-16,,
415.88,3.643e-16,3.643e-16,,
415.93,1.002e-15,1.002e-15,,
415.98,2.678e-15,2.678e-15,,
416.03,6.955e-15,6.955e-15,,
416.08,1.755e-14,1.755e-14,,
416.13,4.305e-14,4.305e-14,,
416.18,1.026e-13,1.026e-13,,
416.23,2.376e-13,2.376e-13,,
416.28,5.347e-13,5.347e-13,,
416.33,1.169e-12,1.169e-12,,
416.38,2.485e-12,2.485e-12,,
416.43,5.132e-12,5.132e-12,,
416.48,1.030e-11,1.030e-11,,
416.53,2.008e-11,2.008e-11,,
416.58,3.805e-11,3.805e-11,,
416.63,7.007e-11,7.007e-11,,
416.68,1.254e-10,1.254e-10,,
416.73,2.180e-10,2.180e-10,,
416.78,3.683e-10,3.683e-10,,
416.84,6.655e-10,6.655e-10,,
416.89,1.056e-9,1.056e-9,,
416.94,1.628e-9,1.628e-9,,
416.99,2.438e-9,2.438e-9,,
417.04,3.549e-9,3.549e-9,,
417.09,5.021e-9,5.021e-9,,
417.14,6.902e-9,6.902e-9,,
417.19,9.219e-9,9.219e-9,,
417.24,1.197e-8,1.197e-8,,
417.29,1.510e-8,1.510e-8,,
417.34,1.851e-8,1.851e-8,,
417.39,2.205e-8,2.205e-8,,
417.44,2.553e-8,2.553e-8,,
417.49,2.874e-8,2.874e-8,,
417.54,3.145e-8,3.145e-8,,
417.59,3.348e-8,3.348e-8,,
417.64,3.468e-8,3.468e-8,,
417.69,3.499e-8,3.499e-8,,
417.74,3.444e-8,3.444e-8,,
417.79,3.314e-8,3.314e-8,,
417.84,3.131e-8,3.131e-8,,
417.89,2.919e-8,2.919e-8,,
417.94,2.709e-8,2.709e-8,,
417.99,2.527e-8,2.527e-8,,
418.04,2.400e-8,2.400e-8,,
418.09,2.343e-8,2.343e-8,,
418.14,2.367e-8,2.367e-8,,
418.19,2.469e-8,2.469e-8,,
418.24,2.638e-8,2.638e-8,,
418.29,2.854e-8,2.854e-8,,
418.34,3.091e-8,3.091e-8,,
418.39,3.319e-8,3.319e-8,,
418.44,3.510e-8,3.510e-8,,
418.49,3.636e-8,3.636e-8,,
418.54,3.680e-8,3.680e-8,,
418.59,3.631e-8,3.631e-8,,
418.64,3.488e-8,3.488e-8,,
418.69,3.261e-8,3.261e-8,,
418.74,2.965e-8,2.965e-8,,
418.79,2.621e-8,2.621e-8,,
418.84,2.252e-8,2.252e-8,,
418.89,1.881e-8,1.881e-8,,
418.94,1.527e-8,1.527e-8,,
418.99,1.205e-8,1.205e-8,,
419.04,9.238e-9,9.238e-9,,
419.09,6.885e-9,6.885e-9,,
419.14,4.987e-9,4.987e-9,,
419.19,3.511e-9,3.511e-9,,
419.24,2.403e-9,2.403e-9,,
419.29,1.600e-9,1.600e-9,,
419.34,1.039e-9,1.039e-9,,
419.39,6.611e-10,6.611e-10,,
419.44,4.198e-10,4.198e-10,,
419.49,2.781e-10,2.781e-10,,
419.54,2.108e-10,2.108e-10,,
419.59,2.033e-10,2.033e-10,,
419.64,2.505e-10,2.505e-10,,
419.69,3.554e-10,3.554e-10,,
419.74,5.284e-10,5.284e-10,,
419.79,7.849e-10,7.849e-10,,
419.84,1.144e-9,1.144e-9,,
419.89,1.627e-9,1.627e-9,,
419.94,2.251e-9,2.251e-9,,
419.99,3.029e-9,3.029e-9,,
420.04,3.962e-9,3.962e-9,,
420.09,5.038e-9,5.038e-9,,
420.14,6.229e-9,6.229e-9,,
420.19,7.486e-9,7.486e-9,,
420.24,8.745e-9,8.745e-9,,
420.29,9.932e-9,9.932e-9,,
420.34,1.097e-8,1.097e-8,,
420.39,1.177e-8,1.177e-8,,
420.44,1.228e-8,1.228e-8,,
420.49,1.245e-8,1.245e-8,,
420.54,1.228e-8,1.228e-8,,
420.59,1.177e-8,1.177e-8,,
420.64,1.097e-8,1.097e-8,,
420.69,9.932e-9,9.932e-9,,
420.74,8.745e-9,8.745e-9,,
420.79,7.486e-9,7.486e-9,,
420.84,6.229e-9,6.229e-9,,
420.89,5.038e-9,5.038e-9,,
420.94,3.962e-9,3.962e-9,,
420.99,3.028e-9,3.028e-9,,
421.04,2.250e-9,2.250e-9,,
421.09,1.626e-9,1.626e-9,,
421.14,1.142e-9,1.142e-9,,
421.19,7.793e-10,7.793e-10,,
421.24,5.172e-10,5.172e-10,,
421.29,3.336e-10,3.336e-10,,
421.34,2.092e-10,2.092e-10,,
421.39,1.276e-10,1.276e-10,,
421.44,7.559e-11,7.559e-11,,
421.49,4.355e-11,4.355e-11,,
421.54,2.439e-11,2.439e-11,,
421.59,1.328e-11,1.328e-11,,
421.64,7.028e-12,7.028e-12,,
421.69,3.616e-12,3.616e-12,,
421.74,1.809e-12,1.809e-12,,
421.79,8.793e-13,8.793e-13,,
421.84,4.156e-13,4.156e-13,,
421.89,1.910e-13,1.910e-13,,
421.94,8.529e-14,8.529e-14,,
421.99,3.704e-14,3.704e-14,,
422.04,1.563e-14,1.563e-14,,
422.09,6.415e-15,6.415e-15,,
422.14,2.559e-15,2.559e-15,,
422.19,9.922e-16,9.922e-16,,
422.24,3.740e-16,3.740e-16,,
422.29,1.371e-16,1.371e-16,,
422.34,4.882e-17,4.882e-17,,
422.39,1.691e-17,1.691e-17,,
422.44,5.691e-18,5.691e-18,,
422.49,1.862e-18,1.862e-18,,
422.54,5.925e-19,5.925e-19,,
422.59,1.832e-19,1.832e-19,,
422.64,5.509e-20,5.509e-20,,
422.69,1.610e-20,1.610e-20,,
422.74,4.574e-21,4.574e-21,,
422.79,1.263e-21,1.263e-21,,
422.84,3.391e-22,3.391e-22,,
422.89,8.851e-23,8.851e-23,,
422.94,2.246e-23,2.246e-23,,
422.99,5.539e-24,5.539e-24,,
429.84,3.423e-10,3.423e-10,,
429.89,1.371e-9,1.371e-9,,
429.94,5.346e-9,5.346e-9,,
429.99,2.030e-8,2.030e-8,,
430.04,7.502e-8,7.502e-8,,
430.09,2.700e-7,2.700e-7,,
430.14,9.460e-7,9.460e-7,,
430.19,3.227e-6,3.227e-6,,
430.24,1.072e-5,1.072e-5,,
430.29,3.466e-5,3.466e-5,,
430.34,1.091e-4,1.091e-4,,
430.39,3.345e-4,3.345e-4,,
430.44,9.984e-4,9.984e-4,,
430.49,2.901e-3,2.901e-3,,
430.54,8.208e-3,8.208e-3,,
430.59,2.261e-2,2.261e-2,,
430.64,6.063e-2,6.063e-2,,
430.69,1.583e-1,1.583e-1,,
430.74,4.025e-1,4.025e-1,,
430.79,9.962e-1,9.962e-1,,
430.84,2.401e+0,2.401e+0,,
430.89,5.633e+0,5.633e+0,,
430.94,1.287e+1,1.287e+1,,
430.99,2.862e+1,2.862e+1,,
431.04,6.197e+1,6.197e+1,,
431.09,1.307e+2,1.307e+2,,
431.14,2.682e+2,2.682e+2,,
431.19,5.360e+2,5.360e+2,,
431.24,1.043e+3,1.043e+3,,
431.29,1.976e+3,1.976e+3,,
431.34,3.645e+3,3.645e+3,,
431.39,6.546e+3,6.546e+3,,
431.44,1.145e+4,1.145e+4,,
431.49,1.948e+4,1.948e+4,,
431.54,3.229e+4,3.229e+4,,
431.59,5.211e+4,5.211e+4,,
431.64,8.188e+4,8.188e+4,,
431.69,1.253e+5,1.253e+5,,
431.74,1.865e+5,1.865e+5,,
431.79,2.705e+5,2.705e+5,9.809e-25,
431.84,3.819e+5,3.819e+5,3.880e-24,
431.89,5.250e+5,5.250e+5,1.495e-23,
431.94,7.026e+5,7.026e+5,5.607e-23,
431.99,9.154e+5,9.154e+5,2.048e-22,
432.04,1.161e+6,1.161e+6,7.287e-22,
432.09,1.434e+6,1.434e+6,2.525e-21,
432.14,1.725e+6,1.725e+6,8.519e-21,
432.19,2.020e+6,2.020e+6,2.799e-20,
432.24,2.302e+6,2.302e+6,8.957e-20,
432.29,2.556e+6,2.556e+6,2.791e-19,
