Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
200.11,7.505e-39,,,7.505e-39
200.16,1.951e-38,,,1.951e-38
200.21,4.481e-38,,,4.481e-38
200.26,9.091e-38,,,9.091e-38
200.31,1.629e-37,,,1.629e-37
200.36,2.579e-37,,,2.579e-37
200.41,3.606e-37,,,3.606e-37
200.46,4.454e-37,,,4.454e-37
200.51,4.858e-37,,,4.858e-37
200.56,4.680e-37,,,4.680e-37
200.61,3.982e-37,,,3.982e-37
200.66,2.994e-37,,,2.994e-37
200.72,1.808e-37,,,1.808e-37
200.77,1.039e-37,,,1.039e-37
200.82,5.330e-38,,,5.330e-38
200.87,2.489e-38,,,2.489e-38
200.92,1.140e-38,,,1.140e-38
200.97,6.312e-39,,,6.312e-39
201.02,5.325e-39,,,5.325e-39
201.07,6.036e-39,,,6.036e-39
201.12,7.116e-39,,,7.116e-39
201.17,7.780e-39,,,7.780e-39
201.22,7.631e-39,,,7.631e-39
201.27,6.653e-39,,,6.653e-39
201.32,5.143e-39,,,5.143e-39
201.37,3.528e-39,,,3.528e-39
201.42,2.154e-39,,,2.154e-39
201.47,1.181e-39,,,1.181e-39
201.52,5.960e-40,,,5.960e-40
201.57,2.950e-40,,,2.950e-40
201.62,1.622e-40,,,1.622e-40
201.67,1.109e-40,,,1.109e-40
201.72,9.136e-41,,,9.136e-41
201.77,8.312e-41,,,8.312e-41
201.82,8.445e-41,,,8.445e-41
201.87,1.046e-40,,,1.046e-40
201.92,1.575e-40,,,1.575e-40
201.97,2.565e-40,,,2.565e-40
202.02,4.066e-40,,,4.066e-40
202.07,5.981e-40,,,5.981e-40
202.12,8.019e-40,,,8.019e-40
202.17,9.742e-40,,,9.742e-40
202.22,1.070e-39,,,1.070e-39
202.27,1.060e-39,,,1.060e-39
202.32,9.494e-40,,,9.494e-40
202.37,7.725e-40,,,7.725e-40
202.42,5.868e-40,,,5.868e-40
202.47,4.572e-40,,,4.572e-40
202.52,4.496e-40,,,4.496e-40
202.57,6.270e-40,,,6.270e-40
202.62,1.040e-39,,,1.040e-39
202.67,1.698e-39,,,1.698e-39
202.72,2.542e-39,,,2.542e-39
202.77,3.425e-39,,,3.425e-39
202.82,4.164e-39,,,4.164e-39
202.87,4.612e-39,,,4.612e-39
202.92,4.732e-39,,,4.732e-39
202.97,4.589e-39,,,4.589e-39
203.02,4.285e-39,,,4.285e-39
203.07,3.881e-39,,,3.881e-39
203.12,3.387e-39,,,3.387e-39
203.17,2.803e-39,,,2.803e-39
203.22,2.174e-39,,,2.174e-39
203.27,1.593e-39,,,1.593e-39
203.32,1.166e-39,,,1.166e-39
203.37,9.607e-40,,,9.607e-40
203.42,9.798e-40,,,9.798e-40
203.47,1.163e-39,,,1.163e-39
203.52,1.412e-39,,,1.412e-39
203.57,1.623e-39,,,1.623e-39
203.62,1.725e-39,,,1.725e-39
203.67,1.692e-39,,,1.692e-39
203.72,1.548e-39,,,1.548e-39
203.77,1.347e-39,,,1.347e-39
203.82,1.160e-39,,,1.160e-39
203.87,1.077e-39,,,1.077e-39
203.92,1.209e-39,,,1.209e-39
203.97,1.685e-39,,,1.685e-39
204.02,2.639e-39,,,2.639e-39
204.07,4.161e-39,,,4.161e-39
204.12,6.238e-39,,,6.238e-39
204.17,8.674e-39,,,8.674e-39
204.22,1.106e-38,,,1.106e-38
204.27,1.287e-38,,,1.287e-38
204.32,1.359e-38,,,1.359e-38
204.37,1.304e-38,,,1.304e-38
204.42,1.138e-38,,,1.138e-38
204.47,9.093e-39,,,9.093e-39
204.52,6.710e-39,,,6.710e-39
204.57,4.637e-39,,,4.637e-39
204.62,3.055e-39,,,3.055e-39
204.67,1.966e-39,,,1.966e-39
204.72,1.279e-39,,,1.279e-39
204.77,8.821e-40,,,8.821e-40
204.82,6.686e-40,,,6.686e-40
204.87,5.550e-40,,,5.550e-40
204.92,4.869e-40,,,4.869e-40
204.97,4.399e-40,,,4.399e-40
205.02,4.095e-40,,,4.095e-40
205.07,3.965e-40,,,3.965e-40
205.12,3.970e-40,,,3.970e-40
205.17,4.027e-40,,,4.027e-40
205.22,4.094e-40,,,4.094e-40
205.27,4.225e-40,,,4.225e-40
205.32,4.536e-40,,,4.536e-40
205.37,5.089e-40,,,5.089e-40
205.42,5.785e-40,,,5.785e-40
205.47,6.371e-40,,,6.371e-40
205.52,6.581e-40,,,6.581e-40
205.57,6.309e-40,,,6.309e-40
205.62,5.703e-40,,,5.703e-40
205.67,5.103e-40,,,5.103e-40
205.72,4.874e-40,,,4.874e-40
205.77,5.234e-40,,,5.234e-40
205.82,6.172e-40,,,6.172e-40
205.87,7.469e-40,,,7.469e-40
205.92,8.774e-40,,,8.774e-40
205.97,9.727e-40,,,9.727e-40
206.02,1.008e-39,,,1.008e-39
206.07,9.807e-40,,,9.807e-40
206.12,9.162e-40,,,9.162e-40
206.17,8.715e-40,,,8.715e-40
206.22,9.441e-40,,,9.441e-40
206.27,1.295e-39,,,1.295e-39
206.32,2.178e-39,,,2.178e-39
206.37,3.929e-39,,,3.929e-39
206.42,6.863e-39,,,6.863e-39
206.47,1.105e-38,,,1.105e-38
206.52,1.606e-38,,,1.606e-38
206.57,2.091e-38,,,2.091e-38
206.62,2.431e-38,,,2.431e-38
206.67,2.519e-38,,,2.519e-38
206.72,2.324e-38,,,2.324e-38
206.77,1.909e-38,,,1.909e-38
206.82,1.397e-38,,,1.397e-38
206.87,9.114e-39,,,9.114e-39
206.92,5.338e-39,,,5.338e-39
206.97,2.879e-39,,,2.879e-39
207.02,1.565e-39,,,1.565e-39
207.07,1.052e-39,,,1.052e-39
207.12,1.003e-39,,,1.003e-39
207.17,1.155e-39,,,1.155e-39
207.22,1.322e-39,,,1.322e-39
207.27,1.388e-39,,,1.388e-39
207.32,1.306e-39,,,1.306e-39
207.37,1.096e-39,,,1.096e-39
207.42,8.193e-40,,,8.193e-40
207.47,5.452e-40,,,5.452e-40
207.52,3.229e-40,,,3.229e-40
207.57,1.702e-40,,,1.702e-40
207.62,7.989e-41,,,7.989e-41
207.67,3.337e-41,,,3.337e-41
207.72,1.241e-41,,,1.241e-41
207.77,4.107e-42,,,4.107e-42
207.82,1.210e-42,,,1.210e-42
207.87,3.173e-43,,,3.173e-43
207.92,7.408e-44,,,7.408e-44
207.97,1.539e-44,,,1.539e-44
208.02,2.847e-45,,,2.847e-45
208.07,4.687e-46,,,4.687e-46
208.12,6.869e-47,,,6.869e-47
208.17,8.960e-48,,,8.960e-48
208.22,1.040e-48,,,1.040e-48
208.27,1.075e-49,,,1.075e-49
208.32,9.901e-51,,,9.901e-51
208.37,9.151e-52,,,9.151e-52
208.42,1.303e-51,,,1.303e-51
208.47,1.315e-50,,,1.315e-50
208.52,1.241e-49,,,1.241e-49
208.57,1.045e-48,,,1.045e-48
208.62,7.853e-48,,,7.853e-48
208.67,5.265e-47,,,5.265e-47
208.72,3.150e-46,,,3.150e-46
208.77,1.682e-45,,,1.682e-45
208.82,8.011e-45,,,8.011e-45
208.87,3.405e-44,,,3.405e-44
208.92,1.291e-43,,,1.291e-43
208.97,4.371e-43,,,4.371e-43
209.02,1.320e-42,,,1.320e-42
209.07,3.557e-42,,,3.557e-42
209.12,8.553e-42,,,8.553e-42
209.17,1.835e-41,,,1.835e-41
209.22,3.513e-41,,,3.513e-41
209.27,6.003e-41,,,6.003e-41
209.32,9.153e-41,,,9.153e-41
209.37,1.246e-40,,,1.246e-40
209.42,1.516e-40,,,1.516e-40
209.47,1.655e-40,,,1.655e-40
209.52,1.638e-40,,,1.638e-40
209.57,1.511e-40,,,1.511e-40
209.62,1.393e-40,,,1.393e-40
209.67,1.437e-40,,,1.437e-40
209.72,1.782e-40,,,1.782e-40
209.77,2.501e-40,,,2.501e-40
209.82,3.567e-40,,,3.567e-40
209.87,4.868e-40,,,4.868e-40
209.92,6.275e-40,,,6.275e-40
209.97,7.743e-40,,,7.743e-40
210.02,9.367e-40,,,9.367e-40
210.07,1.131e-39,,,1.131e-39
210.12,1.362e-39,,,1.362e-39
210.17,1.600e-39,,,1.600e-39
210.22,1.785e-39,,,1.785e-39
210.27,1.846e-39,,,1.846e-39
210.32,1.741e-39,,,1.741e-39
210.37,1.485e-39,,,1.485e-39
210.42,1.139e-39,,,1.139e-39
210.47,7.830e-40,,,7.830e-40
210.52,4.826e-40,,,4.826e-40
210.57,2.666e-40,,,2.666e-40
210.62,1.323e-40,,,1.323e-40
210.67,5.942e-41,,,5.942e-41
210.72,2.479e-41,,,2.479e-41
210.77,1.049e-41,,,1.049e-41
210.82,5.548e-42,,,5.548e-42
210.87,4.359e-42,,,4.359e-42
210.92,4.491e-42,,,4.491e-42
210.97,5.133e-42,,,5.133e-42
211.02,6.235e-42,,,6.235e-42
211.07,8.097e-42,,,8.097e-42
211.12,1.134e-41,,,1.134e-41
211.17,1.748e-41,,,1.748e-41
211.22,3.032e-41,,,3.032e-41
211.27,5.820e-41,,,5.820e-41
211.32,1.159e-40,,,1.159e-40
211.37,2.241e-40,,,2.241e-40
211.42,4.023e-40,,,4.023e-40
211.47,6.570e-40,,,6.570e-40
211.52,9.662e-40,,,9.662e-40
211.57,1.275e-39,,,1.275e-39
211.62,1.506e-39,,,1.506e-39
211.67,1.592e-39,,,1.592e-39
211.72,1.505e-39,,,1.505e-39
211.77,1.273e-39,,,1.273e-39
211.82,9.640e-40,,,9.640e-40
211.87,6.533e-40,,,6.533e-40
211.92,3.969e-40,,,3.969e-40
211.97,2.170e-40,,,2.170e-40
212.02,1.079e-40,,,1.079e-40
212.07,5.043e-41,,,5.043e-41
212.12,2.495e-41,,,2.495e-41
212.17,1.812e-41,,,1.812e-41
212.22,2.475e-41,,,2.475e-41
212.27,4.717e-41,,,4.717e-41
212.32,9.390e-41,,,9.390e-41
212.37,1.773e-40,,,1.773e-40
212.42,3.080e-40,,,3.080e-40
212.47,4.872e-40,,,4.872e-40
212.52,6.974e-40,,,6.974e-40
212.57,9.008e-40,,,9.008e-40
212.62,1.048e-39,,,1.048e-39
212.67,1.098e-39,,,1.098e-39
212.72,1.035e-39,,,1.035e-39
212.77,8.787e-40,,,8.787e-40
212.82,6.718e-40,,,6.718e-40
212.87,4.629e-40,,,4.629e-40
212.92,2.878e-40,,,2.878e-40
212.97,1.615e-40,,,1.615e-40
213.02,8.197e-41,,,8.197e-41
213.07,3.763e-41,,,3.763e-41
213.12,1.564e-41,,,1.564e-41
213.17,5.894e-42,,,5.894e-42
213.22,2.018e-42,,,2.018e-42
213.27,6.614e-43,,,6.614e-43
213.32,3.856e-43,,,3.856e-43
213.37,1.073e-42,,,1.073e-42
213.42,4.505e-42,,,4.505e-42
213.47,1.762e-41,,,1.762e-41
213.52,6.193e-41,,,6.193e-41
213.57,1.953e-40,,,1.953e-40
213.62,5.521e-40,,,5.521e-40
213.67,1.400e-39,,,1.400e-39
213.72,3.185e-39,,,3.185e-39
213.77,6.498e-39,,,6.498e-39
213.82,1.189e-38,,,1.189e-38
213.87,1.953e-38,,,1.953e-38
213.92,2.879e-38,,,2.879e-38
213.97,3.814e-38,,,3.814e-38
214.02,4.551e-38,,,4.551e-38
214.07,4.915e-38,,,4.915e-38
214.12,4.857e-38,,,4.857e-38
214.17,4.485e-38,,,4.485e-38
214.22,4.017e-38,,,4.017e-38
214.27,3.662e-38,,,3.662e-38
214.32,3.515e-38,,,3.515e-38
214.37,3.520e-38,,,3.520e-38
214.42,3.519e-38,,,3.519e-38
214.47,3.358e-38,,,3.358e-38
214.52,2.969e-38,,,2.969e-38
214.57,2.397e-38,,,2.397e-38
214.62,1.760e-38,,,1.760e-38
214.67,1.181e-38,,,1.181e-38
214.72,7.385e-39,,,7.385e-39
214.77,4.478e-39,,,4.478e-39
214.82,2.808e-39,,,2.808e-39
214.87,1.940e-39,,,1.940e-39
214.92,1.496e-39,,,1.496e-39
214.97,1.248e-39,,,1.248e-39
215.02,1.087e-39,,,1.087e-39
215.07,9.749e-40,,,9.749e-40
215.12,8.864e-40,,,8.864e-40
215.17,7.976e-40,,,7.976e-40
215.22,6.893e-40,,,6.893e-40
215.27,5.575e-40,,,5.575e-40
215.32,4.144e-40,,,4.144e-40
215.37,2.800e-40,,,2.800e-40
215.42,1.711e-40,,,1.711e-40
215.47,9.426e-41,,,9.426e-41
215.52,4.699e-41,,,4.699e-41
215.57,2.167e-41,,,2.167e-41
215.62,1.021e-41,,,1.021e-41
215.67,6.419e-42,,,6.419e-42
215.72,6.473e-42,,,6.473e-42
215.77,8.252e-42,,,8.252e-42
215.82,1.062e-41,,,1.062e-41
215.87,1.308e-41,,,1.308e-41
215.92,1.582e-41,,,1.582e-41
215.97,1.986e-41,,,1.986e-41
216.02,2.694e-41,,,2.694e-41
216.07,3.887e-41,,,3.887e-41
216.12,5.640e-41,,,5.640e-41
216.17,7.807e-41,,,7.807e-41
216.22,9.986e-41,,,9.986e-41
216.27,1.162e-40,,,1.162e-40
216.32,1.221e-40,,,1.221e-40
216.37,1.156e-40,,,1.156e-40
216.42,9.854e-41,,,9.854e-41
216.47,7.576e-41,,,7.576e-41
216.52,5.306e-41,,,5.306e-41
216.57,3.513e-41,,,3.513e-41
216.62,2.467e-41,,,2.467e-41
216.67,2.259e-41,,,2.259e-41
216.72,2.858e-41,,,2.858e-41
216.77,4.130e-41,,,4.130e-41
216.82,5.826e-41,,,5.826e-41
216.87,7.581e-41,,,7.581e-41
216.92,9.007e-41,,,9.007e-41
216.97,9.882e-41,,,9.882e-41
217.02,1.038e-40,,,1.038e-40
217.07,1.124e-40,,,1.124e-40
217.12,1.368e-40,,,1.368e-40
217.17,1.909e-40,,,1.909e-40
217.22,2.839e-40,,,2.839e-40
217.27,4.138e-40,,,4.138e-40
217.32,5.622e-40,,,5.622e-40
217.37,6.965e-40,,,6.965e-40
217.42,7.802e-40,,,7.802e-40
217.47,7.877e-40,,,7.877e-40
217.52,7.165e-40,,,7.165e-40
217.57,5.884e-40,,,5.884e-40
217.62,4.432e-40,,,4.432e-40
217.67,3.321e-40,,,3.321e-40
217.72,3.298e-40,,,3.298e-40
217.77,5.824e-40,,,5.824e-40
217.82,1.404e-39,,,1.404e-39
217.87,3.407e-39,,,3.407e-39
217.92,7.609e-39,,,7.609e-39
217.97,1.536e-38,,,1.536e-38
218.02,2.793e-38,,,2.793e-38
218.07,4.573e-38,,,4.573e-38
218.12,6.742e-38,,,6.742e-38
218.17,8.950e-38,,,8.950e-38
218.22,1.070e-37,,,1.070e-37
218.27,1.151e-37,,,1.151e-37
218.32,1.116e-37,,,1.116e-37
218.37,9.735e-38,,,9.735e-38
218.42,7.648e-38,,,7.648e-38
218.47,5.410e-38,,,5.410e-38
218.52,3.446e-38,,,3.446e-38
218.57,1.977e-38,,,1.977e-38
218.62,1.021e-38,,,1.021e-38
218.67,4.754e-39,,,4.754e-39
218.72,1.996e-39,,,1.996e-39
218.77,7.603e-40,,,7.603e-40
218.82,2.686e-40,,,2.686e-40
218.87,9.610e-41,,,9.610e-41
218.92,4.411e-41,,,4.411e-41
218.97,3.137e-41,,,3.137e-41
219.02,2.848e-41,,,2.848e-41
219.07,2.623e-41,,,2.623e-41
219.12,2.269e-41,,,2.269e-41
219.17,1.862e-41,,,1.862e-41
219.22,1.569e-41,,,1.569e-41
219.27,1.570e-41,,,1.570e-41
219.32,2.017e-41,,,2.017e-41
219.37,2.989e-41,,,2.989e-41
219.42,4.460e-41,,,4.460e-41
219.47,6.321e-41,,,6.321e-41
219.52,8.677e-41,,,8.677e-41
219.57,1.306e-40,,,1.306e-40
219.62,2.634e-40,,,2.634e-40
219.67,7.218e-40,,,7.218e-40
219.72,2.197e-39,,,2.197e-39
219.77,6.457e-39,,,6.457e-39
219.82,1.743e-38,,,1.743e-38
219.87,4.266e-38,,,4.266e-38
219.92,9.429e-38,,,9.429e-38
219.97,1.880e-37,,,1.880e-37
220.02,3.383e-37,,,3.383e-37
220.07,5.491e-37,,,5.491e-37
220.12,8.039e-37,,,8.039e-37
220.17,1.062e-36,,,1.062e-36
220.22,1.265e-36,,,1.265e-36
220.27,1.360e-36,,,1.360e-36
220.32,1.318e-36,,,1.318e-36
220.37,1.153e-36,,,1.153e-36
220.42,9.097e-37,,,9.097e-37
220.47,6.475e-37,,,6.475e-37
220.52,4.158e-37,,,4.158e-37
220.57,2.409e-37,,,2.409e-37
220.62,1.259e-37,,,1.259e-37
220.67,5.945e-38,,,5.945e-38
220.72,2.542e-38,,,2.542e-38
220.77,9.935e-39,,,9.935e-39
220.82,3.733e-39,,,3.733e-39
220.87,1.774e-39,,,1.774e-39
220.92,1.985e-39,,,1.985e-39
220.97,4.195e-39,,,4.195e-39
221.02,9.592e-39,,,9.592e-39
221.07,2.043e-38,,,2.043e-38
221.12,3.956e-38,,,3.956e-38
221.17,6.928e-38,,,6.928e-38
221.22,1.096e-37,,,1.096e-37
221.27,1.566e-37,,,1.566e-37
221.32,2.021e-37,,,2.021e-37
221.37,2.355e-37,,,2.355e-37
221.42,2.478e-37,,,2.478e-37
221.47,2.355e-37,,,2.355e-37
221.52,2.021e-37,,,2.021e-37
221.57,1.566e-37,,,1.566e-37
221.62,1.096e-37,,,1.096e-37
221.67,6.926e-38,,,6.926e-38
221.72,3.953e-38,,,3.953e-38
221.77,2.038e-38,,,2.038e-38
221.82,9.495e-39,,,9.495e-39
221.87,4.039e-39,,,4.039e-39
221.92,1.725e-39,,,1.725e-39
221.97,1.292e-39,,,1.292e-39
222.02,2.726e-39,,,2.726e-39
222.07,7.749e-39,,,7.749e-39
222.12,2.093e-38,,,2.093e-38
222.17,5.137e-38,,,5.137e-38
222.22,1.140e-37,,,1.140e-37
222.27,2.288e-37,,,2.288e-37
222.32,4.151e-37,,,4.151e-37
222.37,6.814e-37,,,6.814e-37
222.42,1.013e-36,,,1.013e-36
222.47,1.366e-36,,,1.366e-36
222.52,1.681e-36,,,1.681e-36
222.57,1.910e-36,,,1.910e-36
222.62,2.057e-36,,,2.057e-36
222.67,2.203e-36,,,2.203e-36
222.72,2.493e-36,,,2.493e-36
222.77,3.087e-36,,,3.087e-36
222.82,4.078e-36,,,4.078e-36
222.87,5.410e-36,,,5.410e-36
222.92,6.858e-36,,,6.858e-36
222.97,8.078e-36,,,8.078e-36
223.02,8.735e-36,,,8.735e-36
223.07,8.634e-36,,,8.634e-36
223.12,7.804e-36,,,7.804e-36
223.17,6.466e-36,,,6.466e-36
223.22,4.929e-36,,,4.929e-36
223.27,3.475e-36,,,3.475e-36
223.32,2.277e-36,,,2.277e-36
223.37,1.395e-36,,,1.395e-36
223.42,8.040e-37,,,8.040e-37
223.47,4.444e-37,,,4.444e-37
223.52,2.532e-37,,,2.532e-37
223.57,1.844e-37,,,1.844e-37
223.62,2.123e-37,,,2.123e-37
223.67,3.264e-37,,,3.264e-37
223.72,5.196e-37,,,5.196e-37
223.77,7.742e-37,,,7.742e-37
223.82,1.052e-36,,,1.052e-36
223.87,1.297e-36,,,1.297e-36
223.92,1.447e-36,,,1.447e-36
223.97,1.461e-36,,,1.461e-36
224.02,1.337e-36,,,1.337e-36
224.07,1.109e-36,,,1.109e-36
224.12,8.384e-37,,,8.384e-37
224.17,5.912e-37,,,5.912e-37
224.22,4.214e-37,,,4.214e-37
224.27,3.701e-37,,,3.701e-37
224.32,4.723e-37,,,4.723e-37
224.37,7.599e-37,,,7.599e-37
224.42,1.253e-36,,,1.253e-36
224.47,1.935e-36,,,1.935e-36
224.52,2.731e-36,,,2.731e-36
224.57,3.497e-36,,,3.497e-36
224.62,4.060e-36,,,4.060e-36
224.67,4.277e-36,,,4.277e-36
224.72,4.096e-36,,,4.096e-36
224.77,3.588e-36,,,3.588e-36
224.82,2.918e-36,,,2.918e-36
224.87,2.275e-36,,,2.275e-36
224.92,1.809e-36,,,1.809e-36
224.97,1.576e-36,,,1.576e-36
225.02,1.543e-36,,,1.543e-36
225.07,1.615e-36,,,1.615e-36
225.12,1.677e-36,,,1.677e-36
225.17,1.646e-36,,,1.646e-36
225.22,1.489e-36,,,1.489e-36
225.27,1.229e-36,,,1.229e-36
225.32,9.220e-37,,,9.220e-37
225.37,6.272e-37,,,6.272e-37
225.42,3.867e-37,,,3.867e-37
225.47,2.161e-37,,,2.161e-37
225.52,1.094e-37,,,1.094e-37
225.57,5.019e-38,,,5.019e-38
225.62,2.086e-38,,,2.086e-38
225.67,7.857e-39,,,7.857e-39
225.72,2.681e-39,,,2.681e-39
225.77,8.290e-40,,,8.290e-40
225.82,2.323e-40,,,2.323e-40
225.87,5.896e-41,,,5.896e-41
225.92,1.356e-41,,,1.356e-41
225.97,2.826e-42,,,2.826e-42
226.02,5.336e-43,,,5.336e-43
226.07,9.129e-44,,,9.129e-44
226.12,1.415e-44,,,1.415e-44
226.17,1.988e-45,,,1.988e-45
226.22,2.529e-46,,,2.529e-46
226.27,2.917e-47,,,2.917e-47
226.32,3.047e-48,,,3.047e-48
226.37,2.885e-49,,,2.885e-49
226.42,2.474e-50,,,2.474e-50
226.47,2.034e-51,,,2.034e-51
226.52,1.612e-51,,,1.612e-51
226.57,1.789e-50,,,1.789e-50
226.62,1.969e-49,,,1.969e-49
226.67,1.968e-48,,,1.968e-48
226.72,1.786e-47,,,1.786e-47
226.77,1.472e-46,,,1.472e-46
226.82,1.102e-45,,,1.102e-45
226.87,7.493e-45,,,7.493e-45
226.92,4.627e-44,,,4.627e-44
226.97,2.594e-43,,,2.594e-43
227.02,1.321e-42,,,1.321e-42
227.07,6.110e-42,,,6.110e-42
227.12,2.566e-41,,,2.566e-41
227.17,9.790e-41,,,9.790e-41
227.22,3.391e-40,,,3.391e-40
227.27,1.067e-39,,,1.067e-39
227.32,3.049e-39,,,3.049e-39
227.37,7.911e-39,,,7.911e-39
227.42,1.864e-38,,,1.864e-38
227.47,3.990e-38,,,3.990e-38
227.52,7.756e-38,,,7.756e-38
227.57,1.369e-37,,,1.369e-37
227.62,2.195e-37,,,2.195e-37
227.67,3.196e-37,,,3.196e-37
227.72,4.226e-37,,,4.226e-37
227.77,5.074e-37,,,5.074e-37
227.82,5.534e-37,,,5.534e-37
227.87,5.482e-37,,,5.482e-37
227.92,4.932e-37,,,4.932e-37
227.97,4.032e-37,,,4.032e-37
228.02,2.998e-37,,,2.998e-37
228.07,2.039e-37,,,2.039e-37
228.12,1.295e-37,,,1.295e-37
228.17,8.237e-38,,,8.237e-38
228.22,6.288e-38,,,6.288e-38
228.27,6.847e-38,,,6.847e-38
228.32,9.559e-38,,,9.559e-38
228.37,1.393e-37,,,1.393e-37
228.42,1.921e-37,,,1.921e-37
228.47,2.432e-37,,,2.432e-37
228.52,2.805e-37,,,2.805e-37
228.57,2.942e-37,,,2.942e-37
228.62,2.804e-37,,,2.804e-37
228.67,2.429e-37,,,2.429e-37
228.72,1.912e-37,,,1.912e-37
228.77,1.368e-37,,,1.368e-37
228.82,8.892e-38,,,8.892e-38
228.87,5.253e-38,,,5.253e-38
228.92,2.820e-38,,,2.820e-38
228.97,1.376e-38,,,1.376e-38
229.02,6.098e-39,,,6.098e-39
229.07,2.457e-39,,,2.457e-39
229.12,8.993e-40,,,8.993e-40
229.17,2.991e-40,,,2.991e-40
229.22,9.043e-41,,,9.043e-41
229.27,2.484e-41,,,2.484e-41
229.32,6.201e-42,,,6.201e-42
229.37,1.407e-42,,,1.407e-42
229.42,2.900e-43,,,2.900e-43
229.47,5.432e-44,,,5.432e-44
229.52,9.248e-45,,,9.248e-45
229.57,1.431e-45,,,1.431e-45
229.62,2.011e-46,,,2.011e-46
229.67,2.569e-47,,,2.569e-47
229.72,3.016e-48,,,3.016e-48
229.77,6.649e-49,,,6.649e-49
229.82,3.381e-48,,,3.381e-48
229.87,2.919e-47,,,2.919e-47
229.92,2.315e-46,,,2.315e-46
229.97,1.672e-45,,,1.672e-45
230.02,1.099e-44,,,1.099e-44
230.07,6.583e-44,,,6.583e-44
230.12,3.589e-43,,,3.589e-43
230.17,1.782e-42,,,1.782e-42
230.22,8.055e-42,,,8.055e-42
230.27,3.315e-41,,,3.315e-41
230.32,1.243e-40,,,1.243e-40
230.37,4.241e-40,,,4.241e-40
230.42,1.318e-39,,,1.318e-39
230.47,3.729e-39,,,3.729e-39
230.52,9.606e-39,,,9.606e-39
230.57,2.254e-38,,,2.254e-38
230.62,4.814e-38,,,4.814e-38
230.67,9.363e-38,,,9.363e-38
230.72,1.658e-37,,,1.658e-37
230.77,2.674e-37,,,2.674e-37
230.82,3.927e-37,,,3.927e-37
230.87,5.251e-37,,,5.251e-37
230.92,6.393e-37,,,6.393e-37
230.97,7.087e-37,,,7.087e-37
231.02,7.153e-37,,,7.153e-37
231.07,6.575e-37,,,6.575e-37
231.12,5.503e-37,,,5.503e-37
231.17,4.193e-37,,,4.193e-37
231.22,2.910e-37,,,2.910e-37
231.27,1.838e-37,,,1.838e-37
231.32,1.058e-37,,,1.058e-37
231.37,5.540e-38,,,5.540e-38
231.42,2.643e-38,,,2.643e-38
231.47,1.148e-38,,,1.148e-38
231.52,4.539e-39,,,4.539e-39
231.58,1.318e-39,,,1.318e-39
231.63,4.241e-40,,,4.241e-40
231.68,1.243e-40,,,1.243e-40
231.73,3.315e-41,,,3.315e-41
231.78,8.055e-42,,,8.055e-42
231.83,1.782e-42,,,1.782e-42
231.88,3.589e-43,,,3.589e-43
231.93,6.583e-44,,,6.583e-44
231.98,1.099e-44,,,1.099e-44
232.03,1.672e-45,,,1.672e-45
232.08,2.315e-46,,,2.315e-46
232.13,2.919e-47,,,2.919e-47
232.18,3.351e-48,,,3.351e-48
232.23,3.503e-49,,,3.503e-49
232.28,3.334e-50,,,3.334e-50
232.33,2.890e-51,,,2.890e-51
232.38,2.281e-52,,,2.281e-52
237.28,3.631e-53,,,3.631e-53
237.33,4.201e-52,,,4.201e-52
237.38,4.452e-51,,,4.452e-51
237.43,4.321e-50,,,4.321e-50
237.48,3.842e-49,,,3.842e-49
237.53,3.129e-48,,,3.129e-48
237.58,2.334e-47,,,2.334e-47
237.63,1.595e-46,,,1.595e-46
237.68,9.984e-46,,,9.984e-46
237.73,5.724e-45,,,5.724e-45
237.78,3.006e-44,,,3.006e-44
237.83,1.446e-43,,,1.446e-43
237.88,6.372e-43,,,6.372e-43
237.93,2.572e-42,,,2.572e-42
237.98,9.509e-42,,,9.509e-42
238.03,3.220e-41,,,3.220e-41
238.08,9.989e-41,,,9.989e-41
238.13,2.838e-40,,,2.838e-40
238.18,7.387e-40,,,7.387e-40
238.23,1.761e-39,,,1.761e-39
238.28,3.845e-39,,,3.845e-39
238.33,7.691e-39,,,7.691e-39
238.38,1.409e-38,,,1.409e-38
238.43,2.365e-38,,,2.365e-38
238.48,3.636e-38,,,3.636e-38
238.53,5.119e-38,,,5.119e-38
238.58,6.603e-38,,,6.603e-38
238.63,7.801e-38,,,7.801e-38
238.68,8.443e-38,,,8.443e-38
238.73,8.371e-38,,,8.371e-38
238.78,7.607e-38,,,7.607e-38
238.83,6.343e-38,,,6.343e-38
238.88,4.876e-38,,,4.876e-38
238.93,3.504e-38,,,3.504e-38
238.98,2.459e-38,,,2.459e-38
239.03,1.873e-38,,,1.873e-38
239.08,1.790e-38,,,1.790e-38
239.13,2.185e-38,,,2.185e-38
239.18,2.972e-38,,,2.972e-38
239.23,4.002e-38,,,4.002e-38
239.28,5.067e-38,,,5.067e-38
239.33,5.928e-38,,,5.928e-38
239.38,6.371e-38,,,6.371e-38
239.43,6.282e-38,,,6.282e-38
239.48,5.680e-38,,,5.680e-38
239.53,4.708e-38,,,4.708e-38
239.58,3.578e-38,,,3.578e-38
239.63,2.492e-38,,,2.492e-38
239.68,1.591e-38,,,1.591e-38
239.73,9.314e-39,,,9.314e-39
239.78,4.998e-39,,,4.998e-39
