Wavelength (nm),Sum,Si I (3.4e-01),Si II (6.6e-01),Si III (3.0e-05)
556.03,2.422e-14,,,2.422e-14
556.08,1.236e-14,,,1.236e-14
556.13,6.204e-15,,,6.204e-15
556.18,3.064e-15,,,3.064e-15
556.23,1.489e-15,,,1.489e-15
556.28,7.118e-16,,,7.118e-16
556.33,3.348e-16,,,3.348e-16
556.38,1.549e-16,,,1.549e-16
556.43,7.053e-17,,,7.053e-17
556.48,3.159e-17,,,3.159e-17
556.53,1.392e-17,,,1.392e-17
556.58,6.036e-18,,,6.036e-18
556.63,2.575e-18,,,2.575e-18
556.68,1.080e-18,,,1.080e-18
556.73,4.462e-19,,,4.462e-19
556.78,1.815e-19,,,1.815e-19
556.83,7.313e-20,,,7.313e-20
556.88,3.039e-20,,,3.039e-20
556.93,1.604e-20,,,1.604e-20
556.98,1.713e-20,,,1.713e-20
557.03,3.436e-20,,,3.436e-20
557.08,8.236e-20,,,8.236e-20
557.13,2.009e-19,,,2.009e-19
557.18,4.850e-19,,,4.850e-19
557.23,1.153e-18,,,1.153e-18
557.28,2.697e-18,,,2.697e-18
557.33,6.211e-18,,,6.211e-18
557.38,1.408e-17,,,1.408e-17
557.43,3.139e-17,,,3.139e-17
557.48,6.891e-17,,,6.891e-17
557.53,1.489e-16,,,1.489e-16
557.58,3.166e-16,,,3.166e-16
557.63,6.624e-16,,,6.624e-16
557.68,1.364e-15,,,1.364e-15
557.73,2.765e-15,,,2.765e-15
557.78,5.516e-15,,,5.516e-15
557.83,1.083e-14,,,1.083e-14
557.88,2.092e-14,,,2.092e-14
557.93,3.979e-14,,,3.979e-14
557.98,7.447e-14,,,7.447e-14
558.03,1.372e-13,,,1.372e-13
558.08,2.487e-13,,,2.487e-13
558.13,4.436e-13,,,4.436e-13
558.18,7.790e-13,,,7.790e-13
558.23,1.346e-12,,,1.346e-12
558.28,2.289e-12,,,2.289e-12
558.33,3.832e-12,,,3.832e-12
558.38,6.313e-12,,,6.313e-12
558.43,1.024e-11,,,1.024e-11
558.48,1.633e-11,,,1.633e-11
558.53,2.565e-11,,,2.565e-11
558.58,3.964e-11,,,3.964e-11
558.63,6.030e-11,,,6.030e-11
558.68,9.027e-11,,,9.027e-11
558.73,1.330e-10,,,1.330e-10
558.78,1.928e-10,,,1.928e-10
558.83,2.752e-10,,,2.752e-10
558.88,3.865e-10,,,3.865e-10
558.93,5.343e-10,,,5.343e-10
558.98,7.269e-10,,,7.269e-10
559.03,9.732e-10,,,9.732e-10
559.08,1.282e-9,,,1.282e-9
559.13,1.663e-9,,,1.663e-9
559.18,2.123e-9,,,2.123e-9
559.23,2.667e-9,,,2.667e-9
559.28,3.297e-9,,,3.297e-9
559.33,4.011e-9,,,4.011e-9
559.38,4.803e-9,,,4.803e-9
559.43,5.661e-9,,,5.661e-9
559.48,6.566e-9,,,6.566e-9
559.53,7.495e-9,,,7.495e-9
559.58,8.420e-9,,,8.420e-9
559.63,9.310e-9,,,9.310e-9
559.68,1.013e-8,,,1.013e-8
559.73,1.085e-8,,,1.085e-8
559.78,1.144e-8,,,1.144e-8
559.83,1.186e-8,,,1.186e-8
559.88,1.211e-8,,,1.211e-8
559.93,1.217e-8,,9.646e-14,1.217e-8
559.98,1.204e-8,,2.768e-13,1.204e-8
560.03,1.171e-8,,7.819e-13,1.171e-8
560.08,1.122e-8,,2.174e-12,1.122e-8
560.13,1.058e-8,,5.951e-12,1.058e-8
560.18,9.830e-9,,1.603e-11,9.814e-9
560.23,9.003e-9,,4.253e-11,8.961e-9
560.28,8.164e-9,,1.110e-10,8.053e-9
560.33,7.407e-9,,2.853e-10,7.122e-9
560.38,6.921e-9,,7.218e-10,6.199e-9
560.43,7.108e-9,,1.798e-9,5.311e-9
560.48,8.884e-9,,4.406e-9,4.478e-9
560.53,1.435e-8,,1.063e-8,3.716e-9
560.58,2.829e-8,,2.525e-8,3.034e-9
560.63,6.149e-8,,5.905e-8,2.439e-9
560.68,1.378e-7,,1.359e-7,1.929e-9
560.73,3.094e-7,,3.079e-7,1.502e-9
560.78,6.878e-7,,6.867e-7,1.151e-9
560.83,1.508e-6,,1.507e-6,8.677e-10
560.88,3.258e-6,,3.257e-6,6.439e-10
560.93,6.930e-6,,6.929e-6,4.703e-10
560.98,1.451e-5,,1.451e-5,3.381e-10
561.03,2.991e-5,,2.991e-5,2.392e-10
561.08,6.068e-5,,6.068e-5,1.665e-10
561.13,1.212e-4,,1.212e-4,1.141e-10
561.18,2.383e-4,,2.383e-4,7.696e-11
561.23,4.611e-4,,4.611e-4,5.108e-11
561.28,8.784e-4,,8.784e-4,3.337e-11
561.33,1.647e-3,,1.647e-3,2.145e-11
561.38,3.041e-3,,3.041e-3,1.357e-11
561.43,5.525e-3,,5.525e-3,8.452e-12
561.48,9.882e-3,,9.882e-3,5.180e-12
561.53,1.740e-2,,1.740e-2,3.125e-12
561.58,3.016e-2,,3.016e-2,1.855e-12
561.63,5.145e-2,,5.145e-2,1.084e-12
561.68,8.640e-2,,8.640e-2,6.231e-13
561.73,1.428e-1,,1.428e-1,3.526e-13
561.78,2.324e-1,,2.324e-1,1.964e-13
561.83,3.723e-1,,3.723e-1,1.076e-13
561.88,5.871e-1,,5.871e-1,5.807e-14
561.93,9.112e-1,,9.112e-1,3.083e-14
561.98,1.392e+0,,1.392e+0,1.611e-14
562.03,2.094e+0,,2.094e+0,8.284e-15
562.08,3.100e+0,,3.100e+0,4.193e-15
562.13,4.518e+0,,4.518e+0,2.088e-15
562.18,6.481e+0,,6.481e+0,1.024e-15
562.23,9.152e+0,,9.152e+0,4.940e-16
562.28,1.272e+1,,1.272e+1,2.345e-16
562.33,1.741e+1,,1.741e+1,1.096e-16
562.38,2.345e+1,,2.345e+1,5.041e-17
562.43,3.109e+1,,3.109e+1,2.282e-17
562.48,4.057e+1,,4.057e+1,1.017e-17
562.53,5.213e+1,,5.213e+1,4.457e-18
562.58,6.592e+1,,6.592e+1,1.923e-18
562.63,8.206e+1,,8.206e+1,8.168e-19
562.68,1.006e+2,,1.006e+2,3.414e-19
562.73,1.213e+2,,1.213e+2,1.404e-19
562.78,1.440e+2,,1.440e+2,5.685e-20
562.83,1.683e+2,,1.683e+2,2.265e-20
562.88,1.937e+2,,1.937e+2,8.883e-21
562.93,2.194e+2,,2.194e+2,3.428e-21
562.98,2.446e+2,,2.446e+2,1.302e-21
563.03,2.684e+2,,2.684e+2,4.867e-22
563.08,2.899e+2,,2.899e+2,1.791e-22
563.13,3.083e+2,,3.083e+2,6.484e-23
563.18,3.227e+2,,3.227e+2,2.310e-23
563.23,3.325e+2,,3.325e+2,8.103e-24
563.28,3.373e+2,,3.373e+2,2.797e-24
563.33,3.368e+2,,3.368e+2,
563.38,3.310e+2,,3.310e+2,
563.43,3.202e+2,,3.202e+2,
563.48,3.049e+2,,3.049e+2,
563.53,2.859e+2,,2.859e+2,
563.58,2.638e+2,,2.638e+2,
563.63,2.396e+2,,2.396e+2,
563.68,2.142e+2,,2.142e+2,
563.73,1.886e+2,,1.886e+2,
563.78,1.634e+2,,1.634e+2,
563.83,1.393e+2,,1.393e+2,
563.88,1.170e+2,,1.170e+2,
563.93,9.668e+1,,9.668e+1,
563.98,7.865e+1,,7.865e+1,
564.03,6.298e+1,,6.298e+1,
564.08,4.964e+1,,4.964e+1,
564.13,3.852e+1,,3.852e+1,
564.18,2.943e+1,,2.943e+1,
564.23,2.213e+1,,2.213e+1,
564.28,1.639e+1,,1.639e+1,
564.33,1.196e+1,,1.196e+1,
564.38,8.613e+0,,8.613e+0,
564.43,6.139e+0,,6.139e+0,
564.48,4.364e+0,,4.364e+0,
564.53,3.145e+0,,3.145e+0,
564.58,2.373e+0,,2.373e+0,
564.63,1.977e+0,,1.977e+0,
564.68,1.919e+0,,1.919e+0,
564.73,2.196e+0,,2.196e+0,
564.78,2.840e+0,,2.840e+0,
564.83,3.924e+0,,3.924e+0,
564.88,5.555e+0,,5.555e+0,
564.93,7.886e+0,,7.886e+0,
564.98,1.111e+1,,1.111e+1,
565.03,1.546e+1,,1.546e+1,
565.08,2.122e+1,,2.122e+1,
565.13,2.869e+1,,2.869e+1,
565.18,3.822e+1,,3.822e+1,
565.23,5.015e+1,,5.015e+1,
565.28,6.483e+1,,6.483e+1,
565.33,8.257e+1,,8.257e+1,
565.38,1.036e+2,,1.036e+2,
565.43,1.282e+2,,1.282e+2,
565.48,1.565e+2,,1.565e+2,
565.53,1.884e+2,,1.884e+2,
565.58,2.239e+2,,2.239e+2,
565.63,2.630e+2,,2.630e+2,
565.68,3.055e+2,,3.055e+2,
565.73,3.514e+2,,3.514e+2,
565.78,4.010e+2,,4.010e+2,
565.83,4.545e+2,,4.545e+2,
565.88,5.128e+2,,5.128e+2,
565.93,5.770e+2,,5.770e+2,
565.98,6.489e+2,,6.489e+2,
566.03,7.305e+2,,7.305e+2,
566.08,8.245e+2,,8.245e+2,
566.13,9.338e+2,,9.338e+2,
566.18,1.061e+3,,1.061e+3,
566.23,1.210e+3,,1.210e+3,4.412e-23
566.28,1.381e+3,,1.381e+3,1.256e-22
566.33,1.577e+3,,1.577e+3,3.525e-22
566.38,1.797e+3,,1.797e+3,9.732e-22
566.43,2.040e+3,,2.040e+3,2.646e-21
566.48,2.301e+3,,2.301e+3,7.082e-21
566.53,2.577e+3,,2.577e+3,1.867e-20
566.58,2.859e+3,,2.859e+3,4.845e-20
566.63,3.139e+3,,3.139e+3,1.238e-19
566.68,3.407e+3,,3.407e+3,3.117e-19
566.73,3.651e+3,,3.651e+3,7.724e-19
566.78,3.862e+3,,3.862e+3,1.885e-18
566.83,4.030e+3,,4.030e+3,4.530e-18
566.88,4.146e+3,,4.146e+3,1.072e-17
566.93,4.205e+3,,4.205e+3,2.498e-17
566.98,4.203e+3,,4.203e+3,5.732e-17
567.03,4.139e+3,,4.139e+3,1.295e-16
567.08,4.017e+3,,4.017e+3,2.882e-16
567.13,3.841e+3,,3.841e+3,6.314e-16
567.18,3.620e+3,,3.620e+3,1.362e-15
567.23,3.362e+3,,3.362e+3,2.894e-15
567.28,3.080e+3,,3.080e+3,6.054e-15
567.33,2.784e+3,,2.784e+3,1.247e-14
567.38,2.485e+3,,2.485e+3,2.530e-14
567.43,2.193e+3,,2.193e+3,5.053e-14
567.48,1.917e+3,,1.917e+3,9.940e-14
567.53,1.665e+3,,1.665e+3,1.925e-13
567.58,1.441e+3,,1.441e+3,3.672e-13
567.63,1.248e+3,,1.248e+3,6.896e-13
567.68,1.090e+3,,1.090e+3,1.275e-12
567.73,9.655e+2,,9.655e+2,2.323e-12
567.78,8.742e+2,,8.742e+2,4.165e-12
567.83,8.144e+2,,8.144e+2,7.355e-12
567.88,7.842e+2,,7.842e+2,1.279e-11
567.93,7.813e+2,,7.813e+2,2.190e-11
567.98,8.038e+2,,8.038e+2,3.693e-11
568.03,8.498e+2,,8.498e+2,6.131e-11
568.08,9.180e+2,,9.180e+2,1.002e-10
568.13,1.007e+3,,1.007e+3,1.614e-10
568.18,1.116e+3,,1.116e+3,2.559e-10
568.23,1.244e+3,,1.244e+3,3.995e-10
568.28,1.389e+3,,1.389e+3,6.141e-10
568.33,1.550e+3,,1.550e+3,9.297e-10
568.38,1.723e+3,,1.723e+3,1.386e-9
568.43,1.906e+3,,1.906e+3,2.034e-9
568.48,2.093e+3,,2.093e+3,2.941e-9
568.53,2.279e+3,,2.279e+3,4.186e-9
568.58,2.458e+3,,2.458e+3,5.869e-9
568.63,2.623e+3,,2.623e+3,8.102e-9
568.68,2.767e+3,,2.767e+3,1.101e-8
568.73,2.884e+3,,2.884e+3,1.475e-8
568.78,2.968e+3,,2.968e+3,1.944e-8
568.83,3.015e+3,,3.015e+3,2.525e-8
568.88,3.023e+3,,3.023e+3,3.229e-8
568.93,2.990e+3,,2.990e+3,4.068e-8
568.98,2.919e+3,,2.919e+3,5.048e-8
569.03,2.813e+3,,2.813e+3,6.171e-8
569.08,2.678e+3,,2.678e+3,7.432e-8
569.13,2.520e+3,,2.520e+3,8.821e-8
569.18,2.348e+3,,2.348e+3,1.032e-7
569.23,2.171e+3,,2.171e+3,1.190e-7
569.28,1.998e+3,,1.998e+3,1.353e-7
569.33,1.836e+3,,1.836e+3,1.518e-7
569.38,1.694e+3,,1.694e+3,1.681e-7
569.43,1.578e+3,,1.578e+3,1.837e-7
569.48,1.493e+3,,1.493e+3,1.985e-7
569.53,1.441e+3,,1.441e+3,2.122e-7
569.58,1.425e+3,,1.425e+3,2.245e-7
569.63,1.443e+3,,1.443e+3,2.354e-7
569.68,1.494e+3,,1.494e+3,2.451e-7
569.73,1.573e+3,,1.573e+3,2.536e-7
569.78,1.676e+3,,1.676e+3,2.612e-7
569.83,1.798e+3,,1.798e+3,2.682e-7
569.88,1.931e+3,,1.931e+3,2.748e-7
569.93,2.070e+3,,2.070e+3,2.814e-7
569.98,2.207e+3,,2.207e+3,2.882e-7
570.03,2.337e+3,,2.337e+3,2.951e-7
570.08,2.455e+3,,2.455e+3,3.023e-7
570.13,2.555e+3,,2.555e+3,3.094e-7
570.18,2.634e+3,,2.634e+3,3.161e-7
570.23,2.690e+3,,2.690e+3,3.221e-7
570.28,2.720e+3,,2.720e+3,3.269e-7
570.33,2.724e+3,,2.724e+3,3.300e-7
570.38,2.701e+3,,2.701e+3,3.310e-7
570.43,2.654e+3,,2.654e+3,3.295e-7
570.48,2.583e+3,,2.583e+3,3.256e-7
570.53,2.490e+3,,2.490e+3,3.191e-7
570.58,2.378e+3,,2.378e+3,3.105e-7
570.63,2.250e+3,,2.250e+3,3.001e-7
570.68,2.108e+3,,2.108e+3,2.886e-7
570.73,1.956e+3,,1.956e+3,2.768e-7
570.78,1.797e+3,,1.797e+3,2.657e-7
570.83,1.633e+3,,1.633e+3,2.562e-7
570.88,1.469e+3,,1.469e+3,2.491e-7
570.93,1.307e+3,,1.307e+3,2.452e-7
570.98,1.150e+3,,1.150e+3,2.451e-7
571.03,9.997e+2,,9.997e+2,2.492e-7
571.08,8.588e+2,,8.588e+2,2.576e-7
571.13,7.287e+2,,7.287e+2,2.701e-7
571.19,5.884e+2,,5.884e+2,2.897e-7
571.24,4.854e+2,,4.854e+2,3.090e-7
571.29,3.951e+2,,3.951e+2,3.300e-7
571.34,3.173e+2,,3.173e+2,3.515e-7
571.39,2.513e+2,,2.513e+2,3.721e-7
571.44,1.963e+2,,1.963e+2,3.907e-7
571.49,1.512e+2,,1.512e+2,4.059e-7
571.54,1.148e+2,,1.148e+2,4.169e-7
571.59,8.589e+1,,8.589e+1,4.227e-7
571.64,6.335e+1,,6.335e+1,4.229e-7
571.69,4.604e+1,,4.604e+1,4.173e-7
571.74,3.297e+1,,3.297e+1,4.059e-7
571.79,2.327e+1,,2.327e+1,3.892e-7
571.84,1.617e+1,,1.617e+1,3.679e-7
571.89,1.108e+1,,1.108e+1,3.430e-7
571.94,7.473e+0,,7.473e+0,3.157e-7
571.99,4.966e+0,,4.966e+0,2.876e-7
572.04,3.251e+0,,3.251e+0,2.605e-7
572.09,2.096e+0,,2.096e+0,2.365e-7
572.14,1.331e+0,,1.331e+0,2.186e-7
572.19,8.325e-1,,8.325e-1,2.111e-7
572.24,5.128e-1,,5.128e-1,2.196e-7
572.29,3.111e-1,,3.111e-1,2.531e-7
572.34,1.859e-1,,1.859e-1,3.245e-7
572.39,1.094e-1,,1.094e-1,4.530e-7
572.44,6.340e-2,,6.340e-2,6.670e-7
572.49,3.618e-2,,3.618e-2,1.007e-6
572.54,2.034e-2,,2.034e-2,1.531e-6
572.59,1.126e-2,,1.126e-2,2.318e-6
572.64,6.140e-3,,6.137e-3,3.477e-6
572.69,3.300e-3,,3.294e-3,5.153e-6
572.74,1.749e-3,,1.742e-3,7.531e-6
572.79,9.176e-4,,9.067e-4,1.085e-5
572.84,4.803e-4,,4.649e-4,1.540e-5
572.89,2.562e-4,,2.347e-4,2.153e-5
572.94,1.464e-4,,1.167e-4,2.966e-5
572.99,9.738e-5,,5.714e-5,4.023e-5
573.04,8.132e-5,,2.755e-5,5.376e-5
573.09,8.384e-5,,1.308e-5,7.076e-5
573.14,9.784e-5,,6.118e-6,9.172e-5
573.19,1.199e-4,,2.817e-6,1.171e-4
573.24,1.486e-4,,1.278e-6,1.473e-4
573.29,1.830e-4,,5.705e-7,1.824e-4
573.34,2.228e-4,,2.509e-7,2.225e-4
573.39,2.675e-4,,1.087e-7,2.674e-4
573.44,3.165e-4,,4.634e-8,3.165e-4
573.49,3.689e-4,,1.946e-8,3.689e-4
573.54,4.235e-4,,8.049e-9,4.235e-4
573.59,4.789e-4,,3.278e-9,4.789e-4
573.64,5.334e-4,,1.315e-9,5.334e-4
573.69,5.852e-4,,5.192e-10,5.852e-4
573.74,6.323e-4,,2.019e-10,6.323e-4
573.79,6.729e-4,,7.735e-11,6.729e-4
573.84,7.053e-4,,2.917e-11,7.053e-4
573.89,7.281e-4,,1.084e-11,7.281e-4
573.94,7.404e-4,,3.964e-12,7.404e-4
573.99,7.415e-4,,1.428e-12,7.415e-4
574.04,7.314e-4,,5.064e-13,7.314e-4
574.09,7.106e-4,,1.769e-13,7.106e-4
574.14,6.800e-4,,,6.800e-4
574.19,6.410e-4,,,6.410e-4
574.24,5.950e-4,,,5.950e-4
574.29,5.441e-4,,,5.441e-4
574.34,4.900e-4,,,4.900e-4
574.39,4.346e-4,,,4.346e-4
574.44,3.797e-4,,,3.797e-4
574.49,3.267e-4,,,3.267e-4
574.54,2.769e-4,,,2.769e-4
574.59,2.312e-4,,,2.312e-4
574.64,1.900e-4,,,1.900e-4
574.69,1.539e-4,,,1.539e-4
574.74,1.228e-4,,,1.228e-4
574.79,9.644e-5,,,9.644e-5
574.84,7.462e-5,,,7.462e-5
574.89,5.687e-5,,,5.687e-5
574.94,4.269e-5,,,4.269e-5
574.99,3.156e-5,,,3.156e-5
575.04,2.298e-5,,,2.298e-5
575.09,1.648e-5,,,1.648e-5
575.14,1.164e-5,,,1.164e-5
575.19,8.101e-6,,,8.101e-6
575.24,5.552e-6,,,5.552e-6
575.29,3.747e-6,,,3.747e-6
575.34,2.491e-6,,,2.491e-6
575.39,1.631e-6,,,1.631e-6
575.44,1.052e-6,,,1.052e-6
575.49,6.682e-7,,,6.682e-7
575.54,4.181e-7,,,4.181e-7
575.59,2.576e-7,,,2.576e-7
575.64,1.564e-7,,,1.564e-7
575.69,9.347e-8,,,9.347e-8
575.74,5.504e-8,,,5.504e-8
575.79,3.192e-8,,,3.192e-8
575.84,1.823e-8,,,1.823e-8
575.89,1.026e-8,,,1.026e-8
575.94,5.683e-9,,,5.683e-9
575.99,3.102e-9,,,3.102e-9
576.04,1.667e-9,,,1.667e-9
576.09,8.828e-10,,,8.828e-10
576.14,4.603e-10,,,4.603e-10
576.19,2.364e-10,,,2.364e-10
576.24,1.196e-10,,,1.196e-10
576.29,5.960e-11,,,5.960e-11
576.34,2.925e-11,,,2.925e-11
576.39,1.414e-11,,,1.414e-11
576.44,6.731e-12,,,6.731e-12
576.49,3.156e-12,,,3.156e-12
576.54,1.458e-12,,,1.458e-12
576.59,6.631e-13,,,6.631e-13
576.64,2.971e-13,,,2.971e-13
576.69,1.311e-13,,,1.311e-13
576.74,5.698e-14,,,5.698e-14
576.79,2.439e-14,,,2.439e-14
576.84,1.029e-14,,,1.029e-14
576.89,4.272e-15,,,4.272e-15
576.94,1.747e-15,,,1.747e-15
576.99,7.040e-16,,,7.040e-16
577.04,2.794e-16,,,2.794e-16
577.09,1.092e-16,,,1.092e-16
577.14,4.203e-17,,,4.203e-17
577.19,1.594e-17,,,1.594e-17
577.24,5.951e-18,,,5.951e-18
577.29,2.189e-18,,,2.189e-18
577.34,7.930e-19,,,7.930e-19
577.39,2.830e-19,,,2.830e-19
577.44,9.945e-20,,,9.945e-20
586.34,3.198e-23,,,3.198e-23
586.39,8.783e-23,,,8.783e-23
586.44,2.377e-22,,,2.377e-22
586.49,6.344e-22,,,6.344e-22
586.54,1.668e-21,,,1.668e-21
586.59,4.326e-21,,,4.326e-21
586.64,1.106e-20,,,1.106e-20
586.69,2.785e-20,,,2.785e-20
586.74,6.917e-20,,,6.917e-20
586.79,1.693e-19,,,1.693e-19
586.84,4.085e-19,,,4.085e-19
586.89,9.717e-19,,,9.717e-19
586.94,2.278e-18,,,2.278e-18
586.99,5.266e-18,,,5.266e-18
587.04,1.200e-17,,,1.200e-17
587.09,2.694e-17,,,2.694e-17
587.14,5.963e-17,,,5.963e-17
587.19,1.301e-16,,,1.301e-16
587.24,2.799e-16,,,2.799e-16
587.29,5.934e-16,,,5.934e-16
587.34,1.240e-15,,,1.240e-15
587.39,2.555e-15,,,2.555e-15
587.44,5.189e-15,,,5.189e-15
587.49,1.039e-14,,,1.039e-14
587.54,2.050e-14,,,2.050e-14
587.59,3.987e-14,,,3.987e-14
587.64,7.644e-14,,,7.644e-14
587.69,1.445e-13,,,1.445e-13
587.74,2.692e-13,,,2.692e-13
587.79,4.943e-13,,,4.943e-13
587.84,8.948e-13,,,8.948e-13
587.89,1.597e-12,,,1.597e-12
587.94,2.808e-12,,,2.808e-12
587.99,4.870e-12,,,4.870e-12
588.04,8.323e-12,,,8.323e-12
588.09,1.402e-11,,,1.402e-11
588.14,2.329e-11,,,2.329e-11
588.19,3.812e-11,,,3.812e-11
588.24,6.151e-11,,,6.151e-11
588.29,9.784e-11,,,9.784e-11
588.34,1.534e-10,,,1.534e-10
588.39,2.371e-10,,,2.371e-10
588.44,3.612e-10,,,3.612e-10
588.49,5.425e-10,,,5.425e-10
588.54,8.031e-10,,,8.031e-10
588.59,1.172e-9,,,1.172e-9
588.64,1.686e-9,,,1.686e-9
588.69,2.390e-9,,,2.390e-9
588.74,3.341e-9,,,3.341e-9
588.79,4.603e-9,,,4.603e-9
588.84,6.251e-9,,,6.251e-9
588.89,8.368e-9,,,8.368e-9
588.94,1.104e-8,,,1.104e-8
588.99,1.436e-8,,,1.436e-8
589.04,1.842e-8,,,1.842e-8
589.09,2.328e-8,,,2.328e-8
589.14,2.900e-8,,,2.900e-8
589.19,3.562e-8,,,3.562e-8
589.24,4.312e-8,,,4.312e-8
589.29,5.146e-8,,,5.146e-8
589.34,6.053e-8,,,6.053e-8
589.39,7.019e-8,,,7.019e-8
589.44,8.022e-8,,,8.022e-8
589.49,9.038e-8,,,9.038e-8
589.54,1.004e-7,,,1.004e-7
589.59,1.099e-7,,,1.099e-7
589.64,1.186e-7,,,1.186e-7
589.69,1.261e-7,,,1.261e-7
589.74,1.323e-7,,,1.323e-7
589.79,1.367e-7,,,1.367e-7
589.84,1.393e-7,,,1.393e-7
589.89,1.399e-7,,,1.399e-7
589.94,1.385e-7,,,1.385e-7
589.99,1.352e-7,,,1.352e-7
590.04,1.300e-7,,,1.300e-7
590.09,1.233e-7,,,1.233e-7
590.14,1.152e-7,,,1.152e-7
590.19,1.062e-7,,,1.062e-7
590.24,9.642e-8,,,9.642e-8
590.29,8.632e-8,,,8.632e-8
590.34,7.618e-8,,,7.618e-8
590.39,6.626e-8,,,6.626e-8
590.44,5.682e-8,,,5.682e-8
590.49,4.803e-8,,,4.803e-8
590.54,4.002e-8,,,4.002e-8
590.59,3.287e-8,,,3.287e-8
590.64,2.661e-8,,,2.661e-8
590.69,2.123e-8,,,2.123e-8
590.74,1.670e-8,,,1.670e-8
590.79,1.295e-8,,,1.295e-8
590.84,9.900e-9,,,9.900e-9
590.89,7.459e-9,,,7.459e-9
590.94,5.540e-9,,,5.540e-9
590.99,4.056e-9,,,4.056e-9
591.04,2.927e-9,,,2.927e-9
591.09,2.082e-9,,,2.082e-9
591.14,1.460e-9,,,1.460e-9
591.19,1.009e-9,,,1.009e-9
591.24,6.877e-10,,,6.877e-10
591.29,4.619e-10,,,4.619e-10
591.34,3.058e-10,,,3.058e-10
591.39,1.996e-10,,,1.996e-10
591.44,1.284e-10,,,1.284e-10
591.49,8.141e-11,,,8.141e-11
591.54,5.088e-11,,,5.088e-11
591.59,3.135e-11,,,3.135e-11
591.64,1.904e-11,,,1.904e-11
591.69,1.140e-11,,,1.140e-11
591.74,6.728e-12,,,6.728e-12
591.79,3.914e-12,,,3.914e-12
591.84,2.244e-12,,,2.244e-12
591.89,1.269e-12,,,1.269e-12
591.94,7.069e-13,,,7.069e-13
591.99,3.883e-13,,,3.883e-13
592.04,2.102e-13,,,2.102e-13
592.09,1.122e-13,,,1.122e-13
592.14,5.902e-14,,,5.902e-14
592.19,3.716e-11,,3.713e-11,3.061e-14
592.24,1.008e-10,,1.008e-10,1.564e-14
592.29,2.699e-10,,2.699e-10,7.883e-15
592.34,7.123e-10,,7.123e-10,3.915e-15
592.39,1.854e-9,,1.854e-9,1.917e-15
592.44,4.758e-9,,4.758e-9,9.251e-16
592.49,1.204e-8,,1.204e-8,4.401e-16
592.54,3.004e-8,,3.004e-8,2.064e-16
592.59,7.389e-8,,7.389e-8,9.540e-17
592.64,1.792e-7,,1.792e-7,4.347e-17
592.69,4.287e-7,,4.287e-7,1.953e-17
592.74,1.011e-6,,1.011e-6,8.645e-18
592.79,2.351e-6,,2.351e-6,3.773e-18
592.84,5.390e-6,,5.390e-6,1.623e-18
592.89,1.218e-5,,1.218e-5,6.883e-19
592.94,2.716e-5,,2.716e-5,2.877e-19
592.99,5.969e-5,,5.969e-5,1.186e-19
593.04,1.294e-4,,1.294e-4,4.815e-20
593.09,2.764e-4,,2.764e-4,1.928e-20
593.14,5.824e-4,,5.824e-4,7.609e-21
593.19,1.210e-3,,1.210e-3,2.960e-21
593.24,2.478e-3,,2.478e-3,1.135e-21
593.29,5.006e-3,,5.006e-3,4.291e-22
593.34,9.969e-3,,9.969e-3,1.599e-22
593.39,1.957e-2,,1.957e-2,5.873e-23
593.44,3.790e-2,,3.790e-2,2.127e-23
593.49,7.235e-2,,7.235e-2,
593.54,1.362e-1,,1.362e-1,
593.59,2.528e-1,,2.528e-1,
593.64,4.626e-1,,4.626e-1,
593.69,8.347e-1,,8.347e-1,
593.74,1.485e+0,,1.485e+0,
593.79,2.606e+0,,2.606e+0,
593.84,4.507e+0,,4.507e+0,
593.89,7.687e+0,,7.687e+0,
593.94,1.293e+1,,1.293e+1,
593.99,2.144e+1,,2.144e+1,
594.04,3.505e+1,,3.505e+1,
594.09,5.651e+1,,5.651e+1,
594.14,8.982e+1,,8.982e+1,
594.19,1.408e+2,,1.408e+2,
594.24,2.176e+2,,2.176e+2,
594.29,3.315e+2,,3.315e+2,
594.34,4.981e+2,,4.981e+2,
594.39,7.380e+2,,7.380e+2,
594.44,1.078e+3,,1.078e+3,
594.49,1.553e+3,,1.553e+3,
594.54,2.205e+3,,2.205e+3,
594.59,3.088e+3,,3.088e+3,
594.64,4.263e+3,,4.263e+3,
594.69,5.804e+3,,5.804e+3,
594.74,7.791e+3,,7.791e+3,
594.79,1.031e+4,,1.031e+4,
594.84,1.346e+4,,1.346e+4,
594.89,1.732e+4,,1.732e+4,
594.94,2.197e+4,,2.197e+4,
594.99,2.749e+4,,2.749e+4,
595.04,3.391e+4,,3.391e+4,
595.09,4.124e+4,,4.124e+4,
595.14,4.946e+4,,4.946e+4,
595.19,5.849e+4,,5.849e+4,
595.24,6.820e+4,,6.820e+4,
595.29,7.841e+4,,7.841e+4,
595.34,8.888e+4,,8.888e+4,
595.39,9.934e+4,,9.934e+4,
595.44,1.095e+5,,1.095e+5,
595.49,1.190e+5,,1.190e+5,
595.54,1.275e+5,,1.275e+5,
595.59,1.347e+5,,1.347e+5,
595.64,1.403e+5,,1.403e+5,
595.69,1.441e+5,,1.441e+5,
595.74,1.459e+5,,1.459e+5,
595.79,1.457e+5,,1.457e+5,
595.84,1.435e+5,,1.435e+5,
595.89,1.393e+5,,1.393e+5,
595.94,1.334e+5,,1.334e+5,
