Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
426.24,1.113e+4,1.113e+4,
426.29,2.143e+4,2.143e+4,
426.34,4.094e+4,4.094e+4,
426.39,7.649e+4,7.649e+4,
426.44,1.392e+5,1.392e+5,
426.49,2.466e+5,2.466e+5,
426.54,4.250e+5,4.250e+5,
426.59,7.127e+5,7.127e+5,
426.64,1.163e+6,1.163e+6,
426.69,1.847e+6,1.847e+6,
426.74,2.853e+6,2.853e+6,
426.79,4.289e+6,4.289e+6,
426.84,6.273e+6,6.273e+6,
426.89,8.928e+6,8.928e+6,
426.94,1.236e+7,1.236e+7,
426.99,1.666e+7,1.666e+7,
427.04,2.184e+7,2.184e+7,
427.09,2.786e+7,2.786e+7,
427.14,3.458e+7,3.458e+7,
427.19,4.177e+7,4.177e+7,
427.24,4.909e+7,4.909e+7,
427.29,5.613e+7,5.613e+7,
427.34,6.245e+7,6.245e+7,
427.39,6.760e+7,6.760e+7,
427.44,7.121e+7,7.121e+7,
427.49,7.298e+7,7.298e+7,
427.54,7.278e+7,7.278e+7,
427.59,7.063e+7,7.063e+7,
427.64,6.668e+7,6.668e+7,
427.69,6.126e+7,6.126e+7,
427.74,5.476e+7,5.476e+7,
427.79,4.763e+7,4.763e+7,
427.84,4.031e+7,4.031e+7,
427.89,3.319e+7,3.319e+7,
427.94,2.660e+7,2.660e+7,
427.99,2.073e+7,2.073e+7,
428.04,1.573e+7,1.573e+7,
428.09,1.161e+7,1.161e+7,
428.14,8.338e+6,8.338e+6,
428.19,5.826e+6,5.826e+6,
428.24,3.962e+6,3.962e+6,
428.29,2.621e+6,2.621e+6,
428.34,1.687e+6,1.687e+6,
428.39,1.057e+6,1.057e+6,
428.44,6.441e+5,6.441e+5,
428.49,3.820e+5,3.820e+5,
428.54,2.204e+5,2.204e+5,
428.59,1.237e+5,1.237e+5,
428.64,6.760e+4,6.760e+4,
428.69,3.593e+4,3.593e+4,
428.74,1.859e+4,1.859e+4,
428.79,9.353e+3,9.353e+3,
428.84,4.580e+3,4.580e+3,
428.89,2.182e+3,2.182e+3,
428.94,1.012e+3,1.012e+3,
428.99,4.563e+2,4.563e+2,
429.04,2.003e+2,2.003e+2,
429.09,8.553e+1,8.553e+1,
429.14,3.554e+1,3.554e+1,
429.19,1.437e+1,1.437e+1,
429.24,5.654e+0,5.654e+0,
429.29,2.164e+0,2.164e+0,
429.34,8.061e-1,8.061e-1,
429.39,2.921e-1,2.921e-1,
429.44,1.030e-1,1.030e-1,
429.49,3.535e-2,3.535e-2,
429.54,1.180e-2,1.180e-2,
429.59,3.834e-3,3.834e-3,
429.64,1.212e-3,1.212e-3,
429.69,3.727e-4,3.727e-4,
429.74,1.115e-4,1.115e-4,
429.79,3.247e-5,3.247e-5,
429.84,9.201e-6,9.201e-6,
429.89,2.536e-6,2.536e-6,
429.94,6.803e-7,6.803e-7,
429.99,1.776e-7,1.776e-7,
430.04,4.509e-8,4.509e-8,
430.09,1.114e-8,1.114e-8,
448.25,3.414e-9,3.414e-9,
448.3,1.266e-8,1.266e-8,
448.35,4.581e-8,4.581e-8,
448.4,1.617e-7,1.617e-7,
448.45,5.570e-7,5.570e-7,
448.5,1.872e-6,1.872e-6,
448.55,6.140e-6,6.140e-6,
448.6,1.964e-5,1.964e-5,
448.65,6.133e-5,6.133e-5,
448.7,1.868e-4,1.868e-4,
448.75,5.552e-4,5.552e-4,
448.8,1.610e-3,1.610e-3,
448.85,4.556e-3,4.556e-3,
448.9,1.258e-2,1.258e-2,
448.95,3.388e-2,3.388e-2,
449,8.905e-2,8.905e-2,
449.05,2.284e-1,2.284e-1,
449.1,5.714e-1,5.714e-1,
449.15,1.395e+0,1.395e+0,
449.2,3.323e+0,3.323e+0,
449.25,7.724e+0,7.724e+0,
449.3,1.752e+1,1.752e+1,
449.35,3.876e+1,3.876e+1,
449.4,8.368e+1,8.368e+1,
449.45,1.763e+2,1.763e+2,
449.5,3.623e+2,3.623e+2,
449.55,7.266e+2,7.266e+2,
449.6,1.422e+3,1.422e+3,
449.65,2.714e+3,2.714e+3,
449.7,5.056e+3,5.056e+3,
449.75,9.190e+3,9.190e+3,
449.8,1.630e+4,1.630e+4,
449.85,2.820e+4,2.820e+4,
449.9,4.761e+4,4.761e+4,
449.95,7.843e+4,7.843e+4,
450,1.261e+5,1.261e+5,
450.05,1.977e+5,1.977e+5,
450.1,3.025e+5,3.025e+5,
450.15,4.517e+5,4.517e+5,
450.2,6.580e+5,6.580e+5,
450.25,9.352e+5,9.352e+5,
450.3,1.297e+6,1.297e+6,
450.35,1.755e+6,1.755e+6,
450.4,2.317e+6,2.317e+6,
450.45,2.985e+6,2.985e+6,
450.5,3.752e+6,3.752e+6,
450.55,4.602e+6,4.602e+6,
450.6,5.506e+6,5.506e+6,
450.65,6.429e+6,6.429e+6,
450.7,7.324e+6,7.324e+6,
450.75,8.140e+6,8.140e+6,
450.8,8.829e+6,8.829e+6,
450.85,9.342e+6,9.342e+6,
450.9,9.646e+6,9.646e+6,
450.95,9.717e+6,9.717e+6,
451,9.551e+6,9.551e+6,
451.05,9.160e+6,9.160e+6,
451.1,8.572e+6,8.572e+6,
451.15,7.826e+6,7.826e+6,
451.2,6.972e+6,6.972e+6,
451.25,6.060e+6,6.060e+6,
451.3,5.140e+6,5.140e+6,
451.35,4.253e+6,4.253e+6,
451.4,3.434e+6,3.434e+6,
451.45,2.705e+6,2.705e+6,
451.5,2.080e+6,2.080e+6,
451.55,1.560e+6,1.560e+6,
451.6,1.142e+6,1.142e+6,
451.65,8.157e+5,8.157e+5,
451.7,5.692e+5,5.692e+5,
451.75,3.888e+5,3.888e+5,
451.8,2.613e+5,2.613e+5,
451.85,1.755e+5,1.755e+5,
451.9,1.224e+5,1.224e+5,
451.95,9.568e+4,9.568e+4,
452,9.227e+4,9.227e+4,
452.05,1.122e+5,1.122e+5,
452.1,1.591e+5,1.591e+5,
452.15,2.398e+5,2.398e+5,
452.2,3.654e+5,3.654e+5,
452.25,5.503e+5,5.503e+5,
452.3,8.125e+5,8.125e+5,
452.35,1.173e+6,1.173e+6,
452.4,1.653e+6,1.653e+6,
452.45,2.274e+6,2.274e+6,
452.5,3.053e+6,3.053e+6,
452.55,4.001e+6,4.001e+6,
452.6,5.118e+6,5.118e+6,
452.65,6.389e+6,6.389e+6,
452.7,7.784e+6,7.784e+6,
452.75,9.258e+6,9.258e+6,
452.8,1.075e+7,1.075e+7,
452.85,1.218e+7,1.218e+7,
452.9,1.349e+7,1.349e+7,
452.95,1.458e+7,1.458e+7,
453,1.541e+7,1.541e+7,
453.05,1.592e+7,1.592e+7,
453.1,1.611e+7,1.611e+7,
453.15,1.599e+7,1.599e+7,
453.2,1.560e+7,1.560e+7,
453.25,1.501e+7,1.501e+7,
453.3,1.432e+7,1.432e+7,
453.35,1.362e+7,1.362e+7,
453.4,1.302e+7,1.302e+7,
453.45,1.259e+7,1.259e+7,
453.5,1.241e+7,1.241e+7,
453.55,1.250e+7,1.250e+7,
453.6,1.286e+7,1.286e+7,
453.65,1.346e+7,1.346e+7,
453.7,1.422e+7,1.422e+7,
453.75,1.506e+7,1.506e+7,
453.8,1.587e+7,1.587e+7,
453.85,1.655e+7,1.655e+7,
453.9,1.701e+7,1.701e+7,
453.95,1.717e+7,1.717e+7,
454,1.699e+7,1.699e+7,
454.05,1.646e+7,1.646e+7,
454.1,1.558e+7,1.558e+7,
454.15,1.442e+7,1.442e+7,
454.2,1.304e+7,1.304e+7,
454.25,1.151e+7,1.151e+7,
454.3,9.921e+6,9.921e+6,
454.35,8.348e+6,8.348e+6,
454.4,6.857e+6,6.857e+6,
454.45,5.497e+6,5.497e+6,
454.5,4.302e+6,4.302e+6,
454.55,3.286e+6,3.286e+6,
454.6,2.450e+6,2.450e+6,
454.65,1.783e+6,1.783e+6,
454.7,1.266e+6,1.266e+6,
454.75,8.779e+5,8.779e+5,
454.8,5.940e+5,5.940e+5,
454.85,3.923e+5,3.923e+5,
454.9,2.529e+5,2.529e+5,
454.95,1.591e+5,1.591e+5,
455,9.770e+4,9.770e+4,
455.05,5.856e+4,5.856e+4,
455.1,3.425e+4,3.425e+4,
455.15,1.956e+4,1.956e+4,
455.2,1.090e+4,1.090e+4,
455.25,5.928e+3,5.928e+3,
455.3,3.147e+3,3.147e+3,
455.35,1.631e+3,1.631e+3,
455.4,8.247e+2,8.247e+2,
455.45,4.071e+2,4.071e+2,
455.5,1.961e+2,1.961e+2,
455.55,9.222e+1,9.222e+1,
455.6,4.233e+1,4.233e+1,
455.65,1.896e+1,1.896e+1,
455.7,8.290e+0,8.290e+0,
455.75,3.538e+0,3.538e+0,
455.8,1.473e+0,1.473e+0,
455.85,5.990e-1,5.990e-1,
455.9,2.377e-1,2.377e-1,
455.95,9.205e-2,9.205e-2,
456,3.479e-2,3.479e-2,
456.05,1.284e-2,1.284e-2,
456.1,4.623e-3,4.623e-3,
456.15,1.626e-3,1.626e-3,
456.2,5.624e-4,5.624e-4,
456.25,2.032e-4,2.032e-4,
456.3,1.137e-4,1.137e-4,
456.35,1.825e-4,1.825e-4,
456.4,4.983e-4,4.983e-4,
456.45,1.453e-3,1.453e-3,
456.5,4.179e-3,4.179e-3,
456.55,1.175e-2,1.175e-2,
456.6,3.225e-2,3.225e-2,
456.65,8.647e-2,8.647e-2,
456.7,2.264e-1,2.264e-1,
456.75,5.788e-1,5.788e-1,
456.8,1.445e+0,1.445e+0,
456.85,3.523e+0,3.523e+0,
456.9,8.386e+0,8.386e+0,
456.95,1.950e+1,1.950e+1,
457,4.426e+1,4.426e+1,
457.05,9.812e+1,9.812e+1,
457.1,2.124e+2,2.124e+2,
457.15,4.490e+2,4.490e+2,
457.2,9.269e+2,9.269e+2,
457.25,1.869e+3,1.869e+3,
457.3,3.678e+3,3.678e+3,
457.35,7.071e+3,7.071e+3,
457.4,1.327e+4,1.327e+4,
457.45,2.433e+4,2.433e+4,
457.5,4.355e+4,4.355e+4,
457.55,7.612e+4,7.612e+4,
457.6,1.299e+5,1.299e+5,
457.65,2.166e+5,2.166e+5,
457.7,3.525e+5,3.525e+5,
457.75,5.603e+5,5.603e+5,
457.8,8.697e+5,8.697e+5,
457.85,1.318e+6,1.318e+6,
457.9,1.951e+6,1.951e+6,
457.95,2.820e+6,2.820e+6,
458,3.980e+6,3.980e+6,
458.05,5.485e+6,5.485e+6,
458.1,7.383e+6,7.383e+6,
458.15,9.703e+6,9.703e+6,
458.2,1.245e+7,1.245e+7,
458.25,1.561e+7,1.561e+7,
458.3,1.910e+7,1.910e+7,
458.35,2.283e+7,2.283e+7,
458.4,2.664e+7,2.664e+7,
458.45,3.036e+7,3.036e+7,
458.5,3.379e+7,3.379e+7,
458.55,3.672e+7,3.672e+7,
458.6,3.896e+7,3.896e+7,
458.65,4.038e+7,4.038e+7,
458.7,4.086e+7,4.086e+7,
458.75,4.038e+7,4.038e+7,
458.8,3.896e+7,3.896e+7,
458.85,3.672e+7,3.672e+7,
458.9,3.379e+7,3.379e+7,
458.95,3.036e+7,3.036e+7,
459,2.664e+7,2.664e+7,
459.05,2.283e+7,2.283e+7,
459.1,1.910e+7,1.910e+7,
459.15,1.561e+7,1.561e+7,
459.2,1.245e+7,1.245e+7,
459.25,9.703e+6,9.703e+6,
459.3,7.383e+6,7.383e+6,
459.35,5.485e+6,5.485e+6,
459.4,3.980e+6,3.980e+6,
459.45,2.820e+6,2.820e+6,
459.5,1.951e+6,1.951e+6,
459.55,1.318e+6,1.318e+6,
459.6,8.697e+5,8.697e+5,
459.65,5.603e+5,5.603e+5,
459.7,3.525e+5,3.525e+5,
459.75,2.166e+5,2.166e+5,
459.8,1.299e+5,1.299e+5,
459.85,7.612e+4,7.612e+4,
459.9,4.355e+4,4.355e+4,
459.95,2.433e+4,2.433e+4,
460,1.327e+4,1.327e+4,
460.05,7.071e+3,7.071e+3,
460.1,3.678e+3,3.678e+3,
460.15,1.869e+3,1.869e+3,
460.2,9.269e+2,9.269e+2,
460.25,4.490e+2,4.490e+2,
460.3,2.124e+2,2.124e+2,
460.35,9.812e+1,9.812e+1,
460.4,4.426e+1,4.426e+1,
460.45,1.950e+1,1.950e+1,
460.5,8.386e+0,8.386e+0,
460.55,3.523e+0,3.523e+0,
460.6,1.445e+0,1.445e+0,
460.65,5.788e-1,5.788e-1,
460.7,2.264e-1,2.264e-1,
460.75,8.647e-2,8.647e-2,
460.8,3.225e-2,3.225e-2,
460.85,1.175e-2,1.175e-2,
460.9,4.178e-3,4.178e-3,
460.95,1.451e-3,1.451e-3,
461,4.922e-4,4.922e-4,
461.05,1.630e-4,1.630e-4,
461.1,5.272e-5,5.272e-5,
461.15,1.665e-5,1.665e-5,
461.2,5.136e-6,5.136e-6,
461.25,1.547e-6,1.547e-6,
461.3,4.549e-7,4.549e-7,
461.35,1.306e-7,1.306e-7,
461.4,3.664e-8,3.664e-8,
461.45,1.003e-8,1.003e-8,
462.3,9.572e-9,9.572e-9,
462.35,3.468e-8,3.468e-8,
462.4,1.228e-7,1.228e-7,
462.45,4.248e-7,4.248e-7,
462.5,1.436e-6,1.436e-6,
462.55,4.744e-6,4.744e-6,
462.6,1.531e-5,1.531e-5,
462.65,4.830e-5,4.830e-5,
462.7,1.489e-4,1.489e-4,
462.75,4.483e-4,4.483e-4,
462.8,1.319e-3,1.319e-3,
462.85,3.794e-3,3.794e-3,
462.9,1.066e-2,1.066e-2,
462.95,2.927e-2,2.927e-2,
463,7.853e-2,7.853e-2,
463.05,2.059e-1,2.059e-1,
463.1,5.274e-1,5.274e-1,
463.15,1.320e+0,1.320e+0,
463.2,3.230e+0,3.230e+0,
463.25,7.719e+0,7.719e+0,
463.3,1.803e+1,1.803e+1,
463.35,4.114e+1,4.114e+1,
463.4,9.175e+1,9.175e+1,
463.45,1.999e+2,1.999e+2,
463.5,4.257e+2,4.257e+2,
463.55,8.858e+2,8.858e+2,
463.6,1.801e+3,1.801e+3,
463.65,3.578e+3,3.578e+3,
463.7,6.945e+3,6.945e+3,
463.75,1.317e+4,1.317e+4,
463.8,2.442e+4,2.442e+4,
463.85,4.423e+4,4.423e+4,
463.9,7.828e+4,7.828e+4,
463.95,1.354e+5,1.354e+5,
464,2.288e+5,2.288e+5,
464.05,3.778e+5,3.778e+5,
464.1,6.096e+5,6.096e+5,
464.15,9.611e+5,9.611e+5,
464.2,1.481e+6,1.481e+6,
464.25,2.229e+6,2.229e+6,
464.3,3.279e+6,3.279e+6,
464.35,4.714e+6,4.714e+6,1.405e-12
464.4,6.621e+6,6.621e+6,5.056e-12
464.45,9.087e+6,9.087e+6,1.778e-11
464.5,1.219e+7,1.219e+7,6.114e-11
464.55,1.597e+7,1.597e+7,2.054e-10
464.6,2.045e+7,2.045e+7,6.746e-10
464.65,2.559e+7,2.559e+7,2.165e-9
464.7,3.129e+7,3.129e+7,6.791e-9
464.75,3.739e+7,3.739e+7,2.082e-8
464.8,4.365e+7,4.365e+7,6.238e-8
464.85,4.980e+7,4.980e+7,1.827e-7
464.9,5.551e+7,5.551e+7,5.229e-7
464.95,6.047e+7,6.047e+7,1.463e-6
465,6.436e+7,6.436e+7,3.999e-6
465.05,6.694e+7,6.694e+7,1.068e-5
465.1,6.803e+7,6.803e+7,2.790e-5
465.15,6.756e+7,6.756e+7,7.121e-5
465.2,6.556e+7,6.556e+7,1.776e-4
465.25,6.217e+7,6.217e+7,4.331e-4
465.3,5.760e+7,5.760e+7,1.032e-3
465.35,5.215e+7,5.215e+7,2.403e-3
465.4,4.614e+7,4.614e+7,5.470e-3
465.45,3.989e+7,3.989e+7,1.217e-2
465.5,3.370e+7,3.370e+7,2.646e-2
465.55,2.781e+7,2.781e+7,5.622e-2
465.6,2.243e+7,2.243e+7,1.168e-1
465.65,1.768e+7,1.768e+7,2.370e-1
465.7,1.362e+7,1.362e+7,4.701e-1
465.75,1.025e+7,1.025e+7,9.115e-1
465.8,7.536e+6,7.536e+6,1.727e+0
465.85,5.415e+6,5.415e+6,3.199e+0
465.9,3.802e+6,3.802e+6,5.790e+0
465.95,2.608e+6,2.608e+6,1.024e+1
466,1.749e+6,1.749e+6,1.771e+1
466.05,1.146e+6,1.146e+6,2.993e+1
466.1,7.334e+5,7.334e+5,4.943e+1
466.15,4.588e+5,4.587e+5,7.978e+1
466.2,2.805e+5,2.804e+5,1.259e+2
466.25,1.676e+5,1.675e+5,1.941e+2
466.3,9.802e+4,9.773e+4,2.924e+2
466.35,5.616e+4,5.573e+4,4.307e+2
466.4,3.168e+4,3.106e+4,6.200e+2
466.45,1.778e+4,1.691e+4,8.723e+2
466.5,1.020e+4,8.997e+3,1.199e+3
466.55,6.290e+3,4.678e+3,1.612e+3
466.6,4.493e+3,2.376e+3,2.117e+3
466.65,3.897e+3,1.180e+3,2.718e+3
466.7,3.982e+3,5.723e+2,3.409e+3
466.75,4.452e+3,2.713e+2,4.181e+3
466.8,5.137e+3,1.256e+2,5.011e+3
466.85,5.927e+3,5.686e+1,5.870e+3
466.9,6.747e+3,2.515e+1,6.722e+3
466.95,7.534e+3,1.087e+1,7.523e+3
467,8.237e+3,4.589e+0,8.232e+3
467.05,8.810e+3,1.893e+0,8.808e+3
467.1,9.217e+3,7.634e-1,9.216e+3
467.15,9.436e+3,3.008e-1,9.436e+3
467.2,9.457e+3,1.158e-1,9.457e+3
467.25,9.290e+3,4.356e-2,9.290e+3
467.3,8.957e+3,1.601e-2,8.957e+3
467.35,8.497e+3,5.752e-3,8.496e+3
467.4,7.959e+3,2.019e-3,7.959e+3
467.45,7.401e+3,6.923e-4,7.401e+3
467.5,6.881e+3,2.320e-4,6.881e+3
467.55,6.453e+3,7.598e-5,6.453e+3
467.6,6.165e+3,2.431e-5,6.165e+3
467.65,6.052e+3,7.605e-6,6.052e+3
467.7,6.132e+3,2.334e-6,6.132e+3
467.75,6.408e+3,7.309e-7,6.408e+3
467.8,6.863e+3,3.282e-7,6.863e+3
467.85,7.465e+3,4.717e-7,7.465e+3
467.9,8.166e+3,1.347e-6,8.166e+3
467.95,8.910e+3,4.184e-6,8.910e+3
468,9.633e+3,1.286e-5,9.633e+3
468.05,1.027e+4,3.864e-5,1.027e+4
468.1,1.077e+4,1.135e-4,1.077e+4
468.15,1.107e+4,3.260e-4,1.107e+4
468.2,1.115e+4,9.152e-4,1.115e+4
468.25,1.100e+4,2.512e-3,1.100e+4
468.3,1.061e+4,6.742e-3,1.061e+4
468.35,1.002e+4,1.769e-2,1.002e+4
468.4,9.242e+3,4.538e-2,9.242e+3
468.45,8.338e+3,1.138e-1,8.338e+3
468.5,7.353e+3,2.790e-1,7.353e+3
468.55,6.340e+3,6.689e-1,6.339e+3
468.6,5.343e+3,1.567e+0,5.342e+3
468.65,4.404e+3,3.591e+0,4.400e+3
468.7,3.551e+3,8.045e+0,3.543e+3
468.75,2.806e+3,1.762e+1,2.788e+3
468.8,2.183e+3,3.772e+1,2.145e+3
468.85,1.692e+3,7.896e+1,1.613e+3
468.9,1.347e+3,1.616e+2,1.185e+3
468.95,1.175e+3,3.233e+2,8.515e+2
469,1.230e+3,6.324e+2,5.979e+2
469.05,1.620e+3,1.209e+3,4.104e+2
469.1,2.536e+3,2.261e+3,2.753e+2
469.15,4.314e+3,4.133e+3,1.805e+2
469.2,7.502e+3,7.386e+3,1.157e+2
469.25,1.298e+4,1.290e+4,7.250e+1
469.3,2.209e+4,2.204e+4,4.440e+1
469.35,3.684e+4,3.681e+4,2.658e+1
469.4,6.011e+4,6.010e+4,1.555e+1
469.45,9.594e+4,9.593e+4,8.892e+0
469.5,1.497e+5,1.497e+5,4.971e+0
469.55,2.284e+5,2.284e+5,2.716e+0
469.6,3.407e+5,3.407e+5,1.450e+0
469.65,4.968e+5,4.968e+5,7.572e-1
469.7,7.083e+5,7.083e+5,3.863e-1
469.75,9.873e+5,9.873e+5,1.927e-1
469.8,1.345e+6,1.345e+6,9.393e-2
469.85,1.792e+6,1.792e+6,4.476e-2
469.9,2.335e+6,2.335e+6,2.085e-2
469.95,2.973e+6,2.973e+6,9.490e-3
470,3.701e+6,3.701e+6,4.223e-3
470.05,4.505e+6,4.505e+6,1.837e-3
470.1,5.361e+6,5.361e+6,7.808e-4
470.15,6.237e+6,6.237e+6,3.245e-4
470.2,7.095e+6,7.095e+6,1.318e-4
470.25,7.889e+6,7.889e+6,5.233e-5
470.3,8.577e+6,8.577e+6,2.031e-5
470.35,9.117e+6,9.117e+6,7.702e-6
470.4,9.473e+6,9.473e+6,2.856e-6
470.45,9.624e+6,9.624e+6,1.035e-6
470.5,9.559e+6,9.559e+6,3.666e-7
470.55,9.283e+6,9.283e+6,1.269e-7
470.6,8.813e+6,8.813e+6,4.296e-8
470.65,8.180e+6,8.180e+6,1.421e-8
470.7,7.423e+6,7.423e+6,4.595e-9
470.75,6.585e+6,6.585e+6,1.452e-9
470.8,5.711e+6,5.711e+6,4.486e-10
470.85,4.843e+6,4.843e+6,1.355e-10
470.9,4.015e+6,4.015e+6,3.998e-11
470.95,3.254e+6,3.254e+6,1.153e-11
471,2.579e+6,2.579e+6,3.252e-12
471.05,1.998e+6,1.998e+6,
471.1,1.513e+6,1.513e+6,
471.15,1.120e+6,1.120e+6,
471.2,8.111e+5,8.111e+5,
471.25,5.741e+5,5.741e+5,
471.3,3.972e+5,3.972e+5,
471.35,2.687e+5,2.687e+5,
471.4,1.777e+5,1.777e+5,
471.45,1.149e+5,1.149e+5,
471.5,7.266e+4,7.266e+4,
471.55,4.491e+4,4.491e+4,
471.6,2.713e+4,2.713e+4,
471.65,1.603e+4,1.603e+4,
471.7,9.258e+3,9.258e+3,
471.75,5.228e+3,5.228e+3,
471.8,2.886e+3,2.886e+3,
471.85,1.558e+3,1.558e+3,
471.9,8.218e+2,8.218e+2,
471.95,4.240e+2,4.240e+2,
472,2.138e+2,2.138e+2,
472.05,1.054e+2,1.054e+2,
472.1,5.083e+1,5.083e+1,
472.15,2.395e+1,2.395e+1,
472.2,1.104e+1,1.104e+1,
472.25,4.972e+0,4.972e+0,
472.3,2.190e+0,2.190e+0,
472.35,9.429e-1,9.429e-1,
472.4,3.969e-1,3.969e-1,
472.45,1.634e-1,1.634e-1,
472.5,6.573e-2,6.573e-2,
472.55,2.586e-2,2.586e-2,
472.6,9.944e-3,9.944e-3,
472.65,3.739e-3,3.739e-3,
472.7,1.374e-3,1.374e-3,
472.75,4.940e-4,4.940e-4,
472.8,1.736e-4,1.736e-4,
472.85,5.962e-5,5.962e-5,
472.9,2.002e-5,2.002e-5,
472.95,6.574e-6,6.574e-6,
473,2.110e-6,2.110e-6,
473.05,6.623e-7,6.623e-7,
473.1,2.032e-7,2.032e-7,
473.15,6.096e-8,6.096e-8,
473.2,1.788e-8,1.788e-8,
473.25,5.126e-9,5.126e-9,
473.3,1.437e-9,1.437e-9,
478.4,3.329e-12,,3.329e-12
478.45,1.147e-11,,1.147e-11
478.5,3.866e-11,,3.866e-11
478.56,1.615e-10,,1.615e-10
478.61,5.192e-10,,5.192e-10
478.66,1.633e-9,,1.633e-9
478.71,5.029e-9,,5.029e-9
478.76,1.515e-8,,1.515e-8
478.81,4.468e-8,,4.468e-8
478.86,1.289e-7,,1.289e-7
478.91,3.642e-7,,3.642e-7
478.96,1.007e-6,,1.007e-6
479.01,2.723e-6,,2.723e-6
479.06,7.207e-6,,7.207e-6
479.11,1.867e-5,,1.867e-5
479.16,4.734e-5,,4.734e-5
479.21,1.174e-4,,1.174e-4
479.26,2.852e-4,,2.852e-4
479.31,6.777e-4,,6.777e-4
479.36,1.576e-3,,1.576e-3
479.41,3.587e-3,,3.587e-3
479.46,7.989e-3,,7.989e-3
479.51,1.741e-2,,1.741e-2
479.56,3.715e-2,,3.715e-2
479.61,7.755e-2,,7.755e-2
479.66,1.584e-1,,1.584e-1
479.71,3.168e-1,,3.168e-1
479.76,6.199e-1,,6.199e-1
479.81,1.187e+0,,1.187e+0
479.86,2.225e+0,,2.225e+0
479.91,4.080e+0,,4.080e+0
479.96,7.323e+0,,7.323e+0
480.01,1.286e+1,,1.286e+1
480.06,2.211e+1,,2.211e+1
480.11,3.720e+1,,3.720e+1
480.16,6.125e+1,,6.125e+1
480.21,9.870e+1,,9.870e+1
480.26,1.556e+2,,1.556e+2
480.31,2.402e+2,,2.402e+2
480.36,3.627e+2,,3.627e+2
480.41,5.361e+2,,5.361e+2
480.46,7.754e+2,,7.754e+2
480.51,1.098e+3,,1.098e+3
480.56,1.521e+3,,1.521e+3
480.61,2.061e+3,,2.061e+3
480.66,2.735e+3,,2.735e+3
480.71,3.551e+3,,3.551e+3
480.76,4.513e+3,,4.513e+3
480.81,5.612e+3,,5.612e+3
480.86,6.830e+3,,6.830e+3
480.91,8.135e+3,,8.135e+3
480.96,9.483e+3,,9.483e+3
481.01,1.082e+4,,1.082e+4
481.06,1.208e+4,,1.208e+4
481.11,1.319e+4,,1.319e+4
481.16,1.411e+4,,1.411e+4
481.21,1.476e+4,,1.476e+4
481.26,1.512e+4,,1.512e+4
481.31,1.515e+4,,1.515e+4
481.36,1.486e+4,,1.486e+4
481.41,1.426e+4,,1.426e+4
481.46,1.339e+4,,1.339e+4
481.51,1.231e+4,,1.231e+4
481.56,1.108e+4,,1.108e+4
481.61,9.753e+3,,9.753e+3
481.66,8.403e+3,,8.403e+3
481.71,7.086e+3,,7.086e+3
481.76,5.847e+3,,5.847e+3
481.81,4.722e+3,,4.722e+3
481.86,3.732e+3,,3.732e+3
481.91,2.887e+3,,2.887e+3
481.96,2.185e+3,,2.185e+3
482.01,1.619e+3,,1.619e+3
482.06,1.174e+3,,1.174e+3
482.11,8.327e+2,,8.327e+2
482.16,5.782e+2,,5.782e+2
482.21,3.929e+2,,3.929e+2
482.26,2.613e+2,,2.613e+2
482.31,1.700e+2,,1.700e+2
482.36,1.083e+2,,1.083e+2
482.41,6.750e+1,,6.750e+1
482.46,4.118e+1,,4.118e+1
482.51,2.458e+1,,2.458e+1
482.56,1.436e+1,,1.436e+1
482.61,8.211e+0,,8.211e+0
482.66,4.594e+0,,4.594e+0
482.71,2.516e+0,,2.516e+0
482.76,1.348e+0,,1.348e+0
482.81,7.071e-1,,7.071e-1
482.86,3.629e-1,,3.629e-1
482.91,1.823e-1,,1.823e-1
482.96,8.963e-2,,8.963e-2
483.01,4.315e-2,,4.315e-2
483.06,2.039e-2,,2.039e-2
483.11,9.580e-3,,9.580e-3
483.16,4.749e-3,,4.749e-3
483.21,3.076e-3,,3.076e-3
483.26,3.523e-3,,3.523e-3
483.31,6.299e-3,,6.299e-3
483.36,1.292e-2,,1.292e-2
483.41,2.690e-2,,2.690e-2
483.46,5.522e-2,,5.522e-2
483.51,1.111e-1,,1.111e-1
483.56,2.191e-1,,2.191e-1
483.61,4.228e-1,,4.228e-1
483.66,7.989e-1,,7.989e-1
483.71,1.478e+0,,1.478e+0
483.76,2.679e+0,,2.679e+0
483.81,4.753e+0,,4.753e+0
483.86,8.258e+0,,8.258e+0
483.91,1.405e+1,,1.405e+1
483.96,2.342e+1,,2.342e+1
484.01,3.823e+1,,3.823e+1
484.06,6.113e+1,,6.113e+1
484.11,9.576e+1,,9.576e+1
484.16,1.470e+2,,1.470e+2
484.21,2.210e+2,,2.210e+2
484.26,3.257e+2,,3.257e+2
484.31,4.706e+2,,4.706e+2
484.36,6.664e+2,,6.664e+2
484.41,9.253e+2,,9.253e+2
484.46,1.260e+3,,1.260e+3
484.51,1.684e+3,,1.684e+3
484.56,2.207e+3,,2.207e+3
484.61,2.840e+3,,2.840e+3
484.66,3.589e+3,,3.589e+3
484.71,4.454e+3,,4.454e+3
484.76,5.432e+3,,5.432e+3
484.81,6.511e+3,,6.511e+3
484.86,7.675e+3,,7.675e+3
484.91,8.899e+3,,8.899e+3
