Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
425.94,8.297e-1,8.297e-1,
425.99,4.677e-1,4.677e-1,
426.04,2.697e-1,2.697e-1,
426.09,1.800e-1,1.800e-1,
426.14,1.745e-1,1.745e-1,
426.19,2.592e-1,2.592e-1,
426.24,4.757e-1,4.757e-1,
426.29,9.162e-1,9.162e-1,
426.34,1.751e+0,1.751e+0,
426.39,3.271e+0,3.271e+0,
426.44,5.953e+0,5.953e+0,
426.49,1.054e+1,1.054e+1,
426.54,1.817e+1,1.817e+1,
426.59,3.048e+1,3.048e+1,
426.64,4.974e+1,4.974e+1,
426.69,7.897e+1,7.897e+1,
426.74,1.220e+2,1.220e+2,
426.79,1.834e+2,1.834e+2,
426.84,2.683e+2,2.683e+2,
426.89,3.818e+2,3.818e+2,
426.94,5.287e+2,5.287e+2,
426.99,7.124e+2,7.124e+2,
427.04,9.340e+2,9.340e+2,
427.09,1.191e+3,1.191e+3,
427.14,1.479e+3,1.479e+3,
427.19,1.786e+3,1.786e+3,
427.24,2.099e+3,2.099e+3,
427.29,2.400e+3,2.400e+3,
427.34,2.670e+3,2.670e+3,
427.39,2.891e+3,2.891e+3,
427.44,3.045e+3,3.045e+3,
427.49,3.121e+3,3.121e+3,
427.54,3.113e+3,3.113e+3,
427.59,3.020e+3,3.020e+3,
427.64,2.852e+3,2.852e+3,
427.69,2.620e+3,2.620e+3,
427.74,2.342e+3,2.342e+3,
427.79,2.037e+3,2.037e+3,
427.84,1.724e+3,1.724e+3,
427.89,1.419e+3,1.419e+3,
427.94,1.137e+3,1.137e+3,
427.99,8.867e+2,8.867e+2,
428.04,6.726e+2,6.726e+2,
428.09,4.965e+2,4.965e+2,
428.14,3.565e+2,3.565e+2,
428.19,2.492e+2,2.492e+2,
428.24,1.694e+2,1.694e+2,
428.29,1.121e+2,1.121e+2,
428.34,7.215e+1,7.215e+1,
428.39,4.519e+1,4.519e+1,
428.44,2.754e+1,2.754e+1,
428.49,1.633e+1,1.633e+1,
428.54,9.425e+0,9.425e+0,
428.59,5.292e+0,5.292e+0,
428.64,2.891e+0,2.891e+0,
428.69,1.537e+0,1.537e+0,
428.74,7.948e-1,7.948e-1,
428.79,4.000e-1,4.000e-1,
428.84,1.958e-1,1.958e-1,
428.89,9.331e-2,9.331e-2,
428.94,4.326e-2,4.326e-2,
428.99,1.951e-2,1.951e-2,
429.04,8.565e-3,8.565e-3,
429.09,3.658e-3,3.658e-3,
429.14,1.520e-3,1.520e-3,
429.19,6.145e-4,6.145e-4,
429.24,2.418e-4,2.418e-4,
429.29,9.255e-5,9.255e-5,
429.34,3.447e-5,3.447e-5,
429.39,1.249e-5,1.249e-5,
429.44,4.406e-6,4.406e-6,
429.49,1.512e-6,1.512e-6,
429.54,5.047e-7,5.047e-7,
429.59,1.639e-7,1.639e-7,
429.64,5.182e-8,5.182e-8,
429.69,1.594e-8,1.594e-8,
429.74,4.769e-9,4.769e-9,
429.79,1.389e-9,1.389e-9,
429.84,3.934e-10,3.934e-10,
429.89,1.085e-10,1.085e-10,
429.94,2.909e-11,2.909e-11,
429.99,7.593e-12,7.593e-12,
430.04,1.928e-12,1.928e-12,
430.09,4.765e-13,4.765e-13,
448.25,1.540e-13,1.540e-13,
448.3,5.710e-13,5.710e-13,
448.35,2.066e-12,2.066e-12,
448.4,7.294e-12,7.294e-12,
448.45,2.513e-11,2.513e-11,
448.5,8.445e-11,8.445e-11,
448.55,2.769e-10,2.769e-10,
448.6,8.861e-10,8.861e-10,
448.65,2.766e-9,2.766e-9,
448.7,8.427e-9,8.427e-9,
448.75,2.505e-8,2.505e-8,
448.8,7.263e-8,7.263e-8,
448.85,2.055e-7,2.055e-7,
448.9,5.674e-7,5.674e-7,
448.95,1.528e-6,1.528e-6,
449,4.017e-6,4.017e-6,
449.05,1.030e-5,1.030e-5,
449.1,2.577e-5,2.577e-5,
449.15,6.293e-5,6.293e-5,
449.2,1.499e-4,1.499e-4,
449.25,3.484e-4,3.484e-4,
449.3,7.901e-4,7.901e-4,
449.35,1.748e-3,1.748e-3,
449.4,3.774e-3,3.774e-3,
449.45,7.951e-3,7.951e-3,
449.5,1.634e-2,1.634e-2,
449.55,3.277e-2,3.277e-2,
449.6,6.413e-2,6.413e-2,
449.65,1.224e-1,1.224e-1,
449.7,2.281e-1,2.281e-1,
449.75,4.145e-1,4.145e-1,
449.8,7.351e-1,7.351e-1,
449.85,1.272e+0,1.272e+0,
449.9,2.148e+0,2.148e+0,
449.95,3.538e+0,3.538e+0,
450,5.686e+0,5.686e+0,
450.05,8.918e+0,8.918e+0,
450.1,1.365e+1,1.365e+1,
450.15,2.037e+1,2.037e+1,
450.2,2.968e+1,2.968e+1,
450.25,4.218e+1,4.218e+1,
450.3,5.850e+1,5.850e+1,
450.35,7.917e+1,7.917e+1,
450.4,1.045e+2,1.045e+2,
450.45,1.346e+2,1.346e+2,
450.5,1.692e+2,1.692e+2,
450.55,2.076e+2,2.076e+2,
450.6,2.484e+2,2.484e+2,
450.65,2.900e+2,2.900e+2,
450.7,3.303e+2,3.303e+2,
450.75,3.672e+2,3.672e+2,
450.8,3.982e+2,3.982e+2,
450.85,4.214e+2,4.214e+2,
450.9,4.351e+2,4.351e+2,
450.95,4.383e+2,4.383e+2,
451,4.308e+2,4.308e+2,
451.05,4.132e+2,4.132e+2,
451.1,3.866e+2,3.866e+2,
451.15,3.530e+2,3.530e+2,
451.2,3.145e+2,3.145e+2,
451.25,2.734e+2,2.734e+2,
451.3,2.318e+2,2.318e+2,
451.35,1.919e+2,1.919e+2,
451.4,1.549e+2,1.549e+2,
451.45,1.220e+2,1.220e+2,
451.5,9.381e+1,9.381e+1,
451.55,7.036e+1,7.036e+1,
451.6,5.150e+1,5.150e+1,
451.65,3.679e+1,3.679e+1,
451.7,2.567e+1,2.567e+1,
451.75,1.754e+1,1.754e+1,
451.8,1.179e+1,1.179e+1,
451.85,7.920e+0,7.920e+0,
451.9,5.524e+0,5.524e+0,
451.95,4.323e+0,4.323e+0,
452,4.173e+0,4.173e+0,
452.05,5.081e+0,5.081e+0,
452.1,7.206e+0,7.206e+0,
452.15,1.087e+1,1.087e+1,
452.2,1.656e+1,1.656e+1,
452.25,2.494e+1,2.494e+1,
452.3,3.682e+1,3.682e+1,
452.35,5.314e+1,5.314e+1,
452.4,7.490e+1,7.490e+1,
452.45,1.030e+2,1.030e+2,
452.5,1.384e+2,1.384e+2,
452.55,1.813e+2,1.813e+2,
452.6,2.319e+2,2.319e+2,
452.65,2.895e+2,2.895e+2,
452.7,3.528e+2,3.528e+2,
452.75,4.196e+2,4.196e+2,
452.8,4.872e+2,4.872e+2,
452.85,5.522e+2,5.522e+2,
452.9,6.112e+2,6.112e+2,
452.95,6.609e+2,6.609e+2,
453,6.984e+2,6.984e+2,
453.05,7.217e+2,7.217e+2,
453.1,7.303e+2,7.303e+2,
453.15,7.247e+2,7.247e+2,
453.2,7.070e+2,7.070e+2,
453.25,6.804e+2,6.804e+2,
453.3,6.491e+2,6.491e+2,
453.35,6.176e+2,6.176e+2,
453.4,5.903e+2,5.903e+2,
453.45,5.711e+2,5.711e+2,
453.5,5.629e+2,5.629e+2,
453.55,5.671e+2,5.671e+2,
453.6,5.836e+2,5.836e+2,
453.65,6.107e+2,6.107e+2,
453.7,6.454e+2,6.454e+2,
453.75,6.835e+2,6.835e+2,
453.8,7.204e+2,7.204e+2,
453.85,7.514e+2,7.514e+2,
453.9,7.723e+2,7.723e+2,
453.95,7.797e+2,7.797e+2,
454,7.715e+2,7.715e+2,
454.05,7.472e+2,7.472e+2,
454.1,7.077e+2,7.077e+2,
454.15,6.549e+2,6.549e+2,
454.2,5.921e+2,5.921e+2,
454.25,5.227e+2,5.227e+2,
454.3,4.505e+2,4.505e+2,
454.35,3.791e+2,3.791e+2,
454.4,3.114e+2,3.114e+2,
454.45,2.496e+2,2.496e+2,
454.5,1.954e+2,1.954e+2,
454.55,1.492e+2,1.492e+2,
454.6,1.113e+2,1.113e+2,
454.65,8.096e+1,8.096e+1,
454.7,5.751e+1,5.751e+1,
454.75,3.987e+1,3.987e+1,
454.8,2.698e+1,2.698e+1,
454.85,1.782e+1,1.782e+1,
454.9,1.148e+1,1.148e+1,
454.95,7.225e+0,7.225e+0,
455,4.436e+0,4.436e+0,
455.05,2.659e+0,2.659e+0,
455.1,1.555e+0,1.555e+0,
455.15,8.881e-1,8.881e-1,
455.2,4.949e-1,4.949e-1,
455.25,2.692e-1,2.692e-1,
455.3,1.429e-1,1.429e-1,
455.35,7.405e-2,7.405e-2,
455.4,3.745e-2,3.745e-2,
455.45,1.849e-2,1.849e-2,
455.5,8.906e-3,8.906e-3,
455.55,4.188e-3,4.188e-3,
455.6,1.922e-3,1.922e-3,
455.65,8.610e-4,8.610e-4,
455.7,3.764e-4,3.764e-4,
455.75,1.606e-4,1.606e-4,
455.8,6.691e-5,6.691e-5,
455.85,2.720e-5,2.720e-5,
455.9,1.079e-5,1.079e-5,
455.95,4.180e-6,4.180e-6,
456,1.580e-6,1.580e-6,
456.05,5.829e-7,5.829e-7,
456.1,2.099e-7,2.099e-7,
456.15,7.384e-8,7.384e-8,
456.2,2.554e-8,2.554e-8,
456.25,9.236e-9,9.236e-9,
456.3,5.188e-9,5.188e-9,
456.35,8.363e-9,8.363e-9,
456.4,2.286e-8,2.286e-8,
456.45,6.667e-8,6.667e-8,
456.5,1.917e-7,1.917e-7,
456.55,5.390e-7,5.390e-7,
456.6,1.480e-6,1.480e-6,
456.65,3.967e-6,3.967e-6,
456.7,1.039e-5,1.039e-5,
456.75,2.656e-5,2.656e-5,
456.8,6.630e-5,6.630e-5,
456.85,1.616e-4,1.616e-4,
456.9,3.848e-4,3.848e-4,
456.95,8.945e-4,8.945e-4,
457,2.031e-3,2.031e-3,
457.05,4.502e-3,4.502e-3,
457.1,9.746e-3,9.746e-3,
457.15,2.060e-2,2.060e-2,
457.2,4.253e-2,4.253e-2,
457.25,8.573e-2,8.573e-2,
457.3,1.688e-1,1.688e-1,
457.35,3.244e-1,3.244e-1,
457.4,6.090e-1,6.090e-1,
457.45,1.116e+0,1.116e+0,
457.5,1.998e+0,1.998e+0,
457.55,3.493e+0,3.493e+0,
457.6,5.962e+0,5.962e+0,
457.65,9.937e+0,9.937e+0,
457.7,1.617e+1,1.617e+1,
457.75,2.571e+1,2.571e+1,
457.8,3.990e+1,3.990e+1,
457.85,6.048e+1,6.048e+1,
457.9,8.952e+1,8.952e+1,
457.95,1.294e+2,1.294e+2,
458,1.826e+2,1.826e+2,
458.05,2.517e+2,2.517e+2,
458.1,3.387e+2,3.387e+2,
458.15,4.452e+2,4.452e+2,
458.2,5.714e+2,5.714e+2,
458.25,7.161e+2,7.161e+2,
458.3,8.764e+2,8.764e+2,
458.35,1.047e+3,1.047e+3,
458.4,1.222e+3,1.222e+3,
458.45,1.393e+3,1.393e+3,
458.5,1.550e+3,1.550e+3,
458.55,1.685e+3,1.685e+3,
458.6,1.788e+3,1.788e+3,
458.65,1.853e+3,1.853e+3,
458.7,1.875e+3,1.875e+3,
458.75,1.853e+3,1.853e+3,
458.8,1.788e+3,1.788e+3,
458.85,1.685e+3,1.685e+3,
458.9,1.550e+3,1.550e+3,
458.95,1.393e+3,1.393e+3,
459,1.222e+3,1.222e+3,
459.05,1.047e+3,1.047e+3,
459.1,8.764e+2,8.764e+2,
459.15,7.161e+2,7.161e+2,
459.2,5.714e+2,5.714e+2,
459.25,4.452e+2,4.452e+2,
459.3,3.387e+2,3.387e+2,
459.35,2.517e+2,2.517e+2,
459.4,1.826e+2,1.826e+2,
459.45,1.294e+2,1.294e+2,
459.5,8.952e+1,8.952e+1,
459.55,6.048e+1,6.048e+1,
459.6,3.990e+1,3.990e+1,
459.65,2.571e+1,2.571e+1,
459.7,1.617e+1,1.617e+1,
459.75,9.937e+0,9.937e+0,
459.8,5.962e+0,5.962e+0,
459.85,3.493e+0,3.493e+0,
459.9,1.998e+0,1.998e+0,
459.95,1.116e+0,1.116e+0,
460,6.090e-1,6.090e-1,
460.05,3.244e-1,3.244e-1,
460.1,1.688e-1,1.688e-1,
460.15,8.573e-2,8.573e-2,
460.2,4.253e-2,4.253e-2,
460.25,2.060e-2,2.060e-2,
460.3,9.746e-3,9.746e-3,
460.35,4.502e-3,4.502e-3,
460.4,2.031e-3,2.031e-3,
460.45,8.945e-4,8.945e-4,
460.5,3.848e-4,3.848e-4,
460.55,1.616e-4,1.616e-4,
460.6,6.630e-5,6.630e-5,
460.65,2.656e-5,2.656e-5,
460.7,1.039e-5,1.039e-5,
460.75,3.967e-6,3.967e-6,
460.8,1.480e-6,1.480e-6,
460.85,5.390e-7,5.390e-7,
460.9,1.917e-7,1.917e-7,
460.95,6.659e-8,6.659e-8,
461,2.258e-8,2.258e-8,
461.05,7.480e-9,7.480e-9,
461.1,2.419e-9,2.419e-9,
461.15,7.640e-10,7.640e-10,
461.2,2.356e-10,2.356e-10,
461.25,7.097e-11,7.097e-11,
461.3,2.087e-11,2.087e-11,
461.35,5.994e-12,5.994e-12,
461.4,1.681e-12,1.681e-12,
461.45,4.604e-13,4.604e-13,
462.3,4.453e-13,4.453e-13,
462.35,1.614e-12,1.614e-12,
462.4,5.713e-12,5.713e-12,
462.45,1.977e-11,1.977e-11,
462.5,6.682e-11,6.682e-11,
462.55,2.207e-10,2.207e-10,
462.6,7.125e-10,7.125e-10,
462.65,2.247e-9,2.247e-9,
462.7,6.926e-9,6.926e-9,
462.75,2.086e-8,2.086e-8,
462.8,6.138e-8,6.138e-8,
462.85,1.765e-7,1.765e-7,
462.9,4.960e-7,4.960e-7,
462.95,1.362e-6,1.362e-6,
463,3.654e-6,3.654e-6,
463.05,9.579e-6,9.579e-6,
463.1,2.454e-5,2.454e-5,
463.15,6.143e-5,6.143e-5,
463.2,1.503e-4,1.503e-4,
463.25,3.591e-4,3.591e-4,
463.3,8.387e-4,8.387e-4,
463.35,1.914e-3,1.914e-3,
463.4,4.269e-3,4.269e-3,
463.45,9.302e-3,9.302e-3,
463.5,1.981e-2,1.981e-2,
463.55,4.121e-2,4.121e-2,
463.6,8.378e-2,8.378e-2,
463.65,1.665e-1,1.665e-1,
463.7,3.231e-1,3.231e-1,
463.75,6.129e-1,6.129e-1,
463.8,1.136e+0,1.136e+0,
463.85,2.058e+0,2.058e+0,
463.9,3.642e+0,3.642e+0,
463.95,6.298e+0,6.298e+0,
464,1.064e+1,1.064e+1,
464.05,1.758e+1,1.758e+1,
464.1,2.836e+1,2.836e+1,
464.15,4.471e+1,4.471e+1,
464.2,6.889e+1,6.889e+1,
464.25,1.037e+2,1.037e+2,
464.3,1.526e+2,1.526e+2,
464.35,2.193e+2,2.193e+2,6.565e-17
464.4,3.080e+2,3.080e+2,2.363e-16
464.45,4.228e+2,4.228e+2,8.311e-16
464.5,5.670e+2,5.670e+2,2.857e-15
464.55,7.431e+2,7.431e+2,9.600e-15
464.6,9.516e+2,9.516e+2,3.152e-14
464.65,1.191e+3,1.191e+3,1.012e-13
464.7,1.456e+3,1.456e+3,3.174e-13
464.75,1.739e+3,1.739e+3,9.729e-13
464.8,2.031e+3,2.031e+3,2.915e-12
464.85,2.317e+3,2.317e+3,8.537e-12
464.9,2.583e+3,2.583e+3,2.443e-11
464.95,2.813e+3,2.813e+3,6.835e-11
465,2.994e+3,2.994e+3,1.869e-10
465.05,3.114e+3,3.114e+3,4.993e-10
465.1,3.165e+3,3.165e+3,1.304e-9
465.15,3.143e+3,3.143e+3,3.328e-9
465.2,3.050e+3,3.050e+3,8.301e-9
465.25,2.892e+3,2.892e+3,2.024e-8
465.3,2.680e+3,2.680e+3,4.823e-8
465.35,2.426e+3,2.426e+3,1.123e-7
465.4,2.147e+3,2.147e+3,2.556e-7
465.45,1.856e+3,1.856e+3,5.687e-7
465.5,1.568e+3,1.568e+3,1.236e-6
465.55,1.294e+3,1.294e+3,2.627e-6
465.6,1.044e+3,1.044e+3,5.456e-6
465.65,8.226e+2,8.226e+2,1.107e-5
465.7,6.335e+2,6.335e+2,2.197e-5
465.75,4.768e+2,4.768e+2,4.259e-5
465.8,3.506e+2,3.506e+2,8.071e-5
465.85,2.519e+2,2.519e+2,1.495e-4
465.9,1.769e+2,1.769e+2,2.706e-4
465.95,1.214e+2,1.214e+2,4.787e-4
466,8.136e+1,8.136e+1,8.276e-4
466.05,5.330e+1,5.330e+1,1.398e-3
466.1,3.412e+1,3.412e+1,2.310e-3
466.15,2.135e+1,2.134e+1,3.728e-3
466.2,1.305e+1,1.304e+1,5.882e-3
466.25,7.800e+0,7.791e+0,9.069e-3
466.3,4.560e+0,4.547e+0,1.367e-2
466.35,2.613e+0,2.593e+0,2.013e-2
466.4,1.474e+0,1.445e+0,2.897e-2
466.45,8.275e-1,7.867e-1,4.076e-2
466.5,4.746e-1,4.186e-1,5.605e-2
466.55,2.929e-1,2.176e-1,7.532e-2
466.6,2.095e-1,1.106e-1,9.892e-2
466.65,1.819e-1,5.489e-2,1.270e-1
466.7,1.860e-1,2.662e-2,1.593e-1
466.75,2.080e-1,1.262e-2,1.954e-1
466.8,2.400e-1,5.845e-3,2.342e-1
466.85,2.770e-1,2.646e-3,2.743e-1
466.9,3.153e-1,1.170e-3,3.141e-1
466.95,3.521e-1,5.056e-4,3.516e-1
467,3.849e-1,2.135e-4,3.847e-1
467.05,4.117e-1,8.809e-5,4.116e-1
467.1,4.307e-1,3.552e-5,4.307e-1
467.15,4.409e-1,1.399e-5,4.409e-1
467.2,4.420e-1,5.387e-6,4.420e-1
467.25,4.341e-1,2.027e-6,4.341e-1
467.3,4.186e-1,7.450e-7,4.186e-1
467.35,3.971e-1,2.676e-7,3.971e-1
467.4,3.720e-1,9.392e-8,3.720e-1
467.45,3.459e-1,3.221e-8,3.459e-1
467.5,3.216e-1,1.079e-8,3.216e-1
467.55,3.017e-1,3.535e-9,3.017e-1
467.6,2.883e-1,1.131e-9,2.883e-1
467.65,2.831e-1,3.538e-10,2.831e-1
467.7,2.869e-1,1.086e-10,2.869e-1
467.75,2.999e-1,3.402e-11,2.999e-1
467.8,3.213e-1,1.534e-11,3.213e-1
467.85,3.495e-1,2.216e-11,3.495e-1
467.9,3.824e-1,6.339e-11,3.824e-1
467.95,4.172e-1,1.969e-10,4.172e-1
468,4.511e-1,6.052e-10,4.511e-1
468.05,4.810e-1,1.818e-9,4.810e-1
468.1,5.042e-1,5.341e-9,5.042e-1
468.15,5.185e-1,1.534e-8,5.185e-1
468.2,5.224e-1,4.307e-8,5.224e-1
468.25,5.152e-1,1.182e-7,5.152e-1
468.3,4.971e-1,3.173e-7,4.971e-1
468.35,4.691e-1,8.325e-7,4.691e-1
468.4,4.329e-1,2.135e-6,4.328e-1
468.45,3.905e-1,5.356e-6,3.905e-1
468.5,3.444e-1,1.313e-5,3.444e-1
468.55,2.969e-1,3.148e-5,2.969e-1
468.6,2.502e-1,7.376e-5,2.502e-1
468.65,2.062e-1,1.690e-4,2.061e-1
468.7,1.663e-1,3.786e-4,1.659e-1
468.75,1.314e-1,8.291e-4,1.306e-1
468.8,1.022e-1,1.775e-3,1.004e-1
468.85,7.924e-2,3.716e-3,7.553e-2
468.9,6.312e-2,7.604e-3,5.551e-2
468.95,5.509e-2,1.521e-2,3.988e-2
469,5.776e-2,2.976e-2,2.800e-2
469.05,7.613e-2,5.691e-2,1.922e-2
469.1,1.193e-1,1.064e-1,1.289e-2
469.15,2.030e-1,1.945e-1,8.456e-3
469.2,3.530e-1,3.476e-1,5.420e-3
469.25,6.107e-1,6.073e-1,3.396e-3
469.3,1.039e+0,1.037e+0,2.079e-3
469.35,1.733e+0,1.732e+0,1.245e-3
469.4,2.829e+0,2.828e+0,7.282e-4
469.45,4.515e+0,4.514e+0,4.165e-4
469.5,7.045e+0,7.045e+0,2.328e-4
469.55,1.075e+1,1.075e+1,1.272e-4
469.6,1.603e+1,1.603e+1,6.793e-5
469.65,2.338e+1,2.338e+1,3.546e-5
469.7,3.333e+1,3.333e+1,1.809e-5
469.75,4.646e+1,4.646e+1,9.024e-6
469.8,6.331e+1,6.331e+1,4.399e-6
469.85,8.435e+1,8.435e+1,2.096e-6
469.9,1.099e+2,1.099e+2,9.762e-7
469.95,1.399e+2,1.399e+2,4.444e-7
470,1.742e+2,1.742e+2,1.978e-7
470.05,2.120e+2,2.120e+2,8.602e-8
470.1,2.523e+2,2.523e+2,3.657e-8
470.15,2.935e+2,2.935e+2,1.520e-8
470.2,3.339e+2,3.339e+2,6.172e-9
470.25,3.713e+2,3.713e+2,2.451e-9
470.3,4.036e+2,4.036e+2,9.510e-10
470.35,4.290e+2,4.290e+2,3.607e-10
470.4,4.458e+2,4.458e+2,1.337e-10
470.45,4.529e+2,4.529e+2,4.847e-11
470.5,4.499e+2,4.499e+2,1.717e-11
470.55,4.368e+2,4.368e+2,5.945e-12
470.6,4.147e+2,4.147e+2,2.012e-12
470.65,3.849e+2,3.849e+2,6.655e-13
470.7,3.493e+2,3.493e+2,2.152e-13
470.75,3.099e+2,3.099e+2,6.801e-14
470.8,2.688e+2,2.688e+2,2.101e-14
470.85,2.279e+2,2.279e+2,6.344e-15
470.9,1.889e+2,1.889e+2,1.872e-15
470.95,1.531e+2,1.531e+2,5.402e-16
471,1.214e+2,1.214e+2,1.523e-16
471.05,9.401e+1,9.401e+1,
471.1,7.120e+1,7.120e+1,
471.15,5.273e+1,5.273e+1,
471.2,3.817e+1,3.817e+1,
471.25,2.702e+1,2.702e+1,
471.3,1.869e+1,1.869e+1,
471.35,1.265e+1,1.265e+1,
471.4,8.364e+0,8.364e+0,
471.45,5.409e+0,5.409e+0,
471.5,3.419e+0,3.419e+0,
471.55,2.113e+0,2.113e+0,
471.6,1.277e+0,1.277e+0,
471.65,7.543e-1,7.543e-1,
471.7,4.357e-1,4.357e-1,
471.75,2.460e-1,2.460e-1,
471.8,1.358e-1,1.358e-1,
471.85,7.330e-2,7.330e-2,
471.9,3.868e-2,3.868e-2,
471.95,1.995e-2,1.995e-2,
472,1.006e-2,1.006e-2,
472.05,4.962e-3,4.962e-3,
472.1,2.392e-3,2.392e-3,
472.15,1.127e-3,1.127e-3,
472.2,5.194e-4,5.194e-4,
472.25,2.340e-4,2.340e-4,
472.3,1.031e-4,1.031e-4,
472.35,4.437e-5,4.437e-5,
472.4,1.868e-5,1.868e-5,
472.45,7.687e-6,7.687e-6,
472.5,3.093e-6,3.093e-6,
472.55,1.217e-6,1.217e-6,
472.6,4.680e-7,4.680e-7,
472.65,1.760e-7,1.760e-7,
472.7,6.468e-8,6.468e-8,
472.75,2.325e-8,2.325e-8,
472.8,8.167e-9,8.167e-9,
472.85,2.806e-9,2.806e-9,
472.9,9.422e-10,9.422e-10,
472.95,3.094e-10,3.094e-10,
473,9.931e-11,9.931e-11,
473.05,3.117e-11,3.117e-11,
473.1,9.563e-12,9.563e-12,
473.15,2.869e-12,2.869e-12,
473.2,8.413e-13,8.413e-13,
473.25,2.412e-13,2.412e-13,
473.3,6.761e-14,6.761e-14,
478.4,1.603e-16,,1.603e-16
478.45,5.521e-16,,5.521e-16
478.5,1.861e-15,,1.861e-15
478.56,7.775e-15,,7.775e-15
478.61,2.499e-14,,2.499e-14
478.66,7.864e-14,,7.864e-14
478.71,2.421e-13,,2.421e-13
478.76,7.295e-13,,7.295e-13
478.81,2.151e-12,,2.151e-12
478.86,6.208e-12,,6.208e-12
478.91,1.753e-11,,1.753e-11
478.96,4.846e-11,,4.846e-11
479.01,1.311e-10,,1.311e-10
479.06,3.470e-10,,3.470e-10
479.11,8.989e-10,,8.989e-10
479.16,2.279e-9,,2.279e-9
479.21,5.654e-9,,5.654e-9
479.26,1.373e-8,,1.373e-8
479.31,3.262e-8,,3.262e-8
479.36,7.587e-8,,7.587e-8
479.41,1.727e-7,,1.727e-7
479.46,3.846e-7,,3.846e-7
479.51,8.383e-7,,8.383e-7
479.56,1.788e-6,,1.788e-6
479.61,3.733e-6,,3.733e-6
479.66,7.628e-6,,7.628e-6
479.71,1.525e-5,,1.525e-5
479.76,2.984e-5,,2.984e-5
479.81,5.715e-5,,5.715e-5
479.86,1.071e-4,,1.071e-4
479.91,1.964e-4,,1.964e-4
479.96,3.526e-4,,3.526e-4
480.01,6.193e-4,,6.193e-4
480.06,1.065e-3,,1.065e-3
480.11,1.791e-3,,1.791e-3
480.16,2.949e-3,,2.949e-3
480.21,4.752e-3,,4.752e-3
480.26,7.493e-3,,7.493e-3
480.31,1.156e-2,,1.156e-2
480.36,1.746e-2,,1.746e-2
480.41,2.581e-2,,2.581e-2
480.46,3.733e-2,,3.733e-2
480.51,5.284e-2,,5.284e-2
480.56,7.320e-2,,7.320e-2
480.61,9.925e-2,,9.925e-2
480.66,1.317e-1,,1.317e-1
480.71,1.710e-1,,1.710e-1
480.76,2.173e-1,,2.173e-1
480.81,2.702e-1,,2.702e-1
480.86,3.288e-1,,3.288e-1
480.91,3.917e-1,,3.917e-1
480.96,4.565e-1,,4.565e-1
481.01,5.208e-1,,5.208e-1
481.06,5.814e-1,,5.814e-1
481.11,6.352e-1,,6.352e-1
481.16,6.791e-1,,6.791e-1
481.21,7.106e-1,,7.106e-1
481.26,7.277e-1,,7.277e-1
481.31,7.293e-1,,7.293e-1
481.36,7.152e-1,,7.152e-1
481.41,6.865e-1,,6.865e-1
481.46,6.448e-1,,6.448e-1
481.51,5.928e-1,,5.928e-1
481.56,5.333e-1,,5.333e-1
481.61,4.695e-1,,4.695e-1
481.66,4.045e-1,,4.045e-1
481.71,3.411e-1,,3.411e-1
481.76,2.815e-1,,2.815e-1
481.81,2.273e-1,,2.273e-1
481.86,1.797e-1,,1.797e-1
481.91,1.390e-1,,1.390e-1
481.96,1.052e-1,,1.052e-1
482.01,7.793e-2,,7.793e-2
482.06,5.650e-2,,5.650e-2
482.11,4.009e-2,,4.009e-2
482.16,2.783e-2,,2.783e-2
482.21,1.891e-2,,1.891e-2
482.26,1.258e-2,,1.258e-2
482.31,8.186e-3,,8.186e-3
482.36,5.214e-3,,5.214e-3
482.41,3.250e-3,,3.250e-3
482.46,1.982e-3,,1.982e-3
482.51,1.183e-3,,1.183e-3
482.56,6.914e-4,,6.914e-4
482.61,3.953e-4,,3.953e-4
482.66,2.212e-4,,2.212e-4
482.71,1.211e-4,,1.211e-4
482.76,6.491e-5,,6.491e-5
482.81,3.404e-5,,3.404e-5
482.86,1.747e-5,,1.747e-5
482.91,8.777e-6,,8.777e-6
482.96,4.315e-6,,4.315e-6
483.01,2.077e-6,,2.077e-6
483.06,9.818e-7,,9.818e-7
483.11,4.613e-7,,4.613e-7
483.16,2.288e-7,,2.288e-7
483.21,1.486e-7,,1.486e-7
483.26,1.707e-7,,1.707e-7
483.31,3.055e-7,,3.055e-7
483.36,6.271e-7,,6.271e-7
483.41,1.305e-6,,1.305e-6
483.46,2.680e-6,,2.680e-6
483.51,5.393e-6,,5.393e-6
483.56,1.063e-5,,1.063e-5
483.61,2.052e-5,,2.052e-5
483.66,3.877e-5,,3.877e-5
483.71,7.174e-5,,7.174e-5
483.76,1.300e-4,,1.300e-4
483.81,2.306e-4,,2.306e-4
483.86,4.007e-4,,4.007e-4
483.91,6.819e-4,,6.819e-4
483.96,1.136e-3,,1.136e-3
484.01,1.855e-3,,1.855e-3
484.06,2.967e-3,,2.967e-3
484.11,4.647e-3,,4.647e-3
484.16,7.132e-3,,7.132e-3
484.21,1.073e-2,,1.073e-2
484.26,1.581e-2,,1.581e-2
484.31,2.284e-2,,2.284e-2
484.36,3.234e-2,,3.234e-2
484.41,4.491e-2,,4.491e-2
484.46,6.116e-2,,6.116e-2
484.51,8.171e-2,,8.171e-2
484.56,1.071e-1,,1.071e-1
484.61,1.378e-1,,1.378e-1
